tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
44363,control_change,,,,,11,0,1,,,0,,,64,0
44372,note_off,,,,,9,0,1,,,0,50,64,,
44383,note_off,,,,,11,0,1,,,0,58,64,,
44401,note_on,,,,,18,0,1,,,0,70,67,,
44411,note_off,,,,,10,0,1,,,0,67,64,,
44472,note_on,,,,,61,0,1,,,0,75,76,,
44499,note_off,,,,,27,0,1,,,0,70,64,,
44555,control_change,,,,,56,0,1,,,0,,,64,127
44565,note_off,,,,,10,0,1,,,0,75,64,,
44591,note_on,,,,,26,0,1,,,0,66,46,,
44592,note_on,,,,,1,0,1,,,0,57,38,,
44624,note_off,,,,,32,0,1,,,0,57,64,,
44635,note_on,,,,,11,0,1,,,0,74,62,,
44657,note_off,,,,,22,0,1,,,0,66,64,,
44692,note_on,,,,,35,0,1,,,0,79,84,,
44702,note_off,,,,,10,0,1,,,0,74,64,,
44717,note_on,,,,,15,0,1,,,0,58,42,,
44720,note_on,,,,,3,0,1,,,0,67,43,,
44724,control_change,,,,,4,0,1,,,0,,,64,0
44744,note_on,,,,,20,0,1,,,0,82,73,,
44752,note_off,,,,,8,0,1,,,0,79,64,,
44757,note_off,,,,,5,0,1,,,0,58,64,,
44758,note_off,,,,,1,0,1,,,0,67,64,,
44799,note_off,,,,,41,0,1,,,0,82,64,,
44800,note_on,,,,,1,0,1,,,0,87,72,,
44856,note_on,,,,,56,0,1,,,0,86,79,,
44871,note_off,,,,,15,0,1,,,0,87,64,,
44910,note_on,,,,,39,0,1,,,0,87,56,,
44912,note_off,,,,,2,0,1,,,0,86,64,,
44914,note_on,,,,,2,0,1,,,0,69,33,,
44923,note_on,,,,,9,0,1,,,0,61,26,,
44947,note_off,,,,,24,0,1,,,0,69,64,,
44958,note_on,,,,,11,0,1,,,0,86,62,,
44961,note_off,,,,,3,0,1,,,0,61,64,,
44966,note_off,,,,,5,0,1,,,0,87,64,,
45023,note_on,,,,,57,0,1,,,0,82,56,,
45026,note_off,,,,,3,0,1,,,0,86,64,,
45030,note_on,,,,,4,0,1,,,0,70,34,,
45049,note_on,,,,,19,0,1,,,0,62,30,,
45060,note_off,,,,,11,0,1,,,0,82,64,,
45064,note_off,,,,,4,0,1,,,0,70,64,,
45078,note_on,,,,,14,0,1,,,0,79,57,,
45080,note_off,,,,,2,0,1,,,0,62,64,,
45132,note_on,,,,,52,0,1,,,0,75,62,,
45149,note_off,,,,,17,0,1,,,0,79,64,,
45187,note_on,,,,,38,0,1,,,0,74,60,,
45197,note_off,,,,,10,0,1,,,0,75,64,,
45224,note_off,,,,,27,0,1,,,0,74,64,,
45234,note_on,,,,,10,0,1,,,0,75,54,,
45299,note_on,,,,,65,0,1,,,0,74,54,,
45312,note_off,,,,,13,0,1,,,0,75,64,,
45348,note_off,,,,,36,0,1,,,0,74,64,,
45353,note_on,,,,,5,0,1,,,0,70,49,,
45408,note_off,,,,,55,0,1,,,0,70,64,,
45412,note_on,,,,,4,0,1,,,0,67,55,,
45485,control_change,,,,,73,0,1,,,0,,,64,127
45501,note_on,,,,,16,0,1,,,0,63,60,,
45523,note_off,,,,,22,0,1,,,0,67,64,,
45562,control_change,,,,,39,0,1,,,0,,,64,0
45644,note_on,,,,,82,0,1,,,0,58,37,,
45646,note_on,,,,,2,0,1,,,0,54,41,,
45692,control_change,,,,,46,0,1,,,0,,,64,127
45705,note_off,,,,,13,0,1,,,0,63,64,,
45710,note_on,,,,,5,0,1,,,0,62,59,,
45725,note_off,,,,,15,0,1,,,0,58,64,,
45749,note_off,,,,,24,0,1,,,0,54,64,,
45768,note_on,,,,,19,0,1,,,0,48,37,,
45769,note_off,,,,,1,0,1,,,0,62,64,,
45771,note_on,,,,,2,0,1,,,0,57,42,,
45778,note_on,,,,,7,0,1,,,0,66,44,,
45806,note_off,,,,,28,0,1,,,0,48,64,,
45816,note_off,,,,,10,0,1,,,0,57,64,,
45828,note_on,,,,,12,0,1,,,0,69,57,,
45840,note_off,,,,,12,0,1,,,0,66,64,,
45892,control_change,,,,,52,0,1,,,0,,,64,0
45901,note_on,,,,,9,0,1,,,0,75,63,,
45923,note_off,,,,,22,0,1,,,0,69,64,,
46003,note_on,,,,,80,0,1,,,0,66,44,,
46020,note_on,,,,,17,0,1,,,0,57,25,,
46038,control_change,,,,,18,0,1,,,0,,,64,127
46054,note_off,,,,,16,0,1,,,0,75,64,,
46071,note_off,,,,,17,0,1,,,0,66,64,,
46077,note_off,,,,,6,0,1,,,0,57,64,,
46082,note_on,,,,,5,0,1,,,0,74,68,,
46136,note_on,,,,,54,0,1,,,0,69,54,,
46136,note_on,,,,,0,0,1,,,0,63,38,,
46145,note_off,,,,,9,0,1,,,0,74,64,,
46149,note_on,,,,,4,0,1,,,0,60,23,,
46160,note_off,,,,,11,0,1,,,0,63,64,,
46160,control_change,,,,,0,0,1,,,0,,,64,0
46186,note_off,,,,,26,0,1,,,0,60,64,,
46197,note_on,,,,,11,0,1,,,0,66,52,,
46213,note_off,,,,,16,0,1,,,0,69,64,,
46258,note_on,,,,,45,0,1,,,0,63,85,,
46266,note_off,,,,,8,0,1,,,0,66,64,,
46368,note_on,,,,,102,0,1,,,0,58,52,,
46376,note_on,,,,,8,0,1,,,0,54,47,,
46414,control_change,,,,,38,0,1,,,0,,,64,127
46417,note_off,,,,,3,0,1,,,0,54,64,,
46436,note_on,,,,,0,0,1,,,0,62,65,,
46436,note_off,,,,,19,0,1,,,0,63,64,,
46457,note_off,,,,,21,0,1,,,0,58,64,,
46496,note_on,,,,,39,0,1,,,0,66,54,,
46499,note_off,,,,,3,0,1,,,0,62,64,,
46499,note_on,,,,,0,0,1,,,0,57,41,,
46503,note_on,,,,,4,0,1,,,0,48,32,,
46507,control_change,,,,,4,0,1,,,0,,,64,0
46536,note_off,,,,,29,0,1,,,0,48,64,,
46552,note_off,,,,,16,0,1,,,0,57,64,,
46553,note_on,,,,,1,0,1,,,0,69,59,,
46565,note_off,,,,,12,0,1,,,0,66,64,,
46635,note_on,,,,,70,0,1,,,0,75,54,,
46638,note_off,,,,,3,0,1,,,0,69,64,,
46749,note_on,,,,,111,0,1,,,0,66,34,,
46757,note_on,,,,,8,0,1,,,0,57,15,,
46760,control_change,,,,,3,0,1,,,0,,,64,127
46789,note_off,,,,,29,0,1,,,0,75,64,,
46826,note_off,,,,,37,0,1,,,0,57,64,,
46828,note_off,,,,,2,0,1,,,0,66,64,,
46829,note_on,,,,,1,0,1,,,0,74,51,,
46863,note_off,,,,,34,0,1,,,0,74,64,,
46884,note_on,,,,,21,0,1,,,0,63,31,,
46891,note_on,,,,,7,0,1,,,0,69,33,,
46900,note_on,,,,,9,0,1,,,0,60,21,,
46921,note_off,,,,,21,0,1,,,0,63,64,,
46929,control_change,,,,,8,0,1,,,0,,,64,0
46934,note_off,,,,,5,0,1,,,0,60,64,,
46936,note_off,,,,,2,0,1,,,0,69,64,,
46942,note_on,,,,,6,0,1,,,0,66,40,,
47004,note_on,,,,,62,0,1,,,0,63,65,,
47016,note_off,,,,,12,0,1,,,0,66,64,,
47122,note_on,,,,,106,0,1,,,0,60,40,,
47128,note_on,,,,,6,0,1,,,0,55,40,,
47167,control_change,,,,,39,0,1,,,0,,,64,127
47175,note_off,,,,,8,0,1,,,0,63,64,,
47182,note_on,,,,,7,0,1,,,0,62,52,,
47214,note_off,,,,,32,0,1,,,0,55,64,,
47215,note_off,,,,,1,0,1,,,0,60,64,,
47240,note_off,,,,,25,0,1,,,0,62,64,,
47242,note_on,,,,,2,0,1,,,0,67,56,,
47244,note_on,,,,,2,0,1,,,0,58,30,,
47245,note_on,,,,,1,0,1,,,0,50,38,,
47252,control_change,,,,,7,0,1,,,0,,,64,0
47275,note_off,,,,,23,0,1,,,0,50,64,,
47283,note_off,,,,,8,0,1,,,0,58,64,,
47297,note_on,,,,,14,0,1,,,0,70,55,,
47306,note_off,,,,,9,0,1,,,0,67,64,,
47368,note_on,,,,,62,0,1,,,0,75,68,,
47395,note_off,,,,,27,0,1,,,0,70,64,,
47413,control_change,,,,,18,0,1,,,0,,,64,127
47434,note_off,,,,,21,0,1,,,0,75,64,,
47480,note_on,,,,,46,0,1,,,0,66,48,,
47484,note_on,,,,,4,0,1,,,0,57,36,,
47515,note_off,,,,,31,0,1,,,0,57,64,,
47525,note_off,,,,,10,0,1,,,0,66,64,,
47547,note_on,,,,,22,0,1,,,0,74,62,,
47596,note_off,,,,,49,0,1,,,0,74,64,,
47597,note_on,,,,,1,0,1,,,0,79,72,,
47602,note_on,,,,,5,0,1,,,0,58,44,,
47604,note_on,,,,,2,0,1,,,0,67,52,,
47627,note_off,,,,,23,0,1,,,0,79,64,,
47628,control_change,,,,,1,0,1,,,0,,,64,0
47636,note_off,,,,,8,0,1,,,0,67,64,,
47636,note_off,,,,,0,0,1,,,0,58,64,,
47644,note_on,,,,,8,0,1,,,0,82,66,,
47700,note_on,,,,,56,0,1,,,0,87,64,,
47702,note_off,,,,,2,0,1,,,0,82,64,,
47758,note_off,,,,,56,0,1,,,0,87,64,,
47761,note_on,,,,,3,0,1,,,0,86,62,,
47807,note_on,,,,,46,0,1,,,0,87,52,,
47810,note_on,,,,,3,0,1,,,0,69,36,,
47812,note_off,,,,,2,0,1,,,0,86,64,,
47817,note_on,,,,,5,0,1,,,0,61,37,,
47842,note_off,,,,,25,0,1,,,0,69,64,,
47851,note_off,,,,,9,0,1,,,0,61,64,,
47859,note_on,,,,,8,0,1,,,0,86,57,,
47869,note_off,,,,,10,0,1,,,0,87,64,,
47917,note_off,,,,,48,0,1,,,0,86,64,,
47923,note_on,,,,,6,0,1,,,0,70,38,,
47924,note_on,,,,,1,0,1,,,0,82,53,,
47937,note_on,,,,,13,0,1,,,0,62,35,,
47953,note_off,,,,,16,0,1,,,0,82,64,,
47958,note_off,,,,,5,0,1,,,0,70,64,,
47970,note_off,,,,,12,0,1,,,0,62,64,,
47985,note_on,,,,,15,0,1,,,0,79,35,,
48029,note_on,,,,,44,0,1,,,0,75,64,,
48036,note_off,,,,,7,0,1,,,0,79,64,,
48084,note_on,,,,,48,0,1,,,0,74,64,,
48091,note_off,,,,,7,0,1,,,0,75,64,,
48118,note_off,,,,,27,0,1,,,0,74,64,,
48134,note_on,,,,,16,0,1,,,0,75,50,,
48195,note_on,,,,,61,0,1,,,0,74,63,,
48204,note_off,,,,,9,0,1,,,0,75,64,,
48223,note_off,,,,,19,0,1,,,0,74,64,,
48246,note_on,,,,,23,0,1,,,0,70,54,,
48276,note_off,,,,,30,0,1,,,0,70,64,,
48297,note_on,,,,,21,0,1,,,0,67,63,,
48356,note_on,,,,,59,0,1,,,0,63,72,,
48362,note_off,,,,,6,0,1,,,0,67,64,,
48411,note_on,,,,,49,0,1,,,0,62,64,,
48417,note_off,,,,,6,0,1,,,0,63,64,,
48448,note_off,,,,,31,0,1,,,0,62,64,,
48458,note_on,,,,,10,0,1,,,0,63,65,,
48514,note_on,,,,,56,0,1,,,0,62,56,,
48517,note_off,,,,,3,0,1,,,0,63,64,,
48543,note_off,,,,,26,0,1,,,0,62,64,,
48558,note_on,,,,,15,0,1,,,0,63,61,,
48598,note_off,,,,,40,0,1,,,0,63,64,,
48608,note_on,,,,,10,0,1,,,0,62,54,,
48634,note_off,,,,,26,0,1,,,0,62,64,,
48663,note_on,,,,,29,0,1,,,0,70,66,,
48664,note_on,,,,,1,0,1,,,0,67,75,,
48671,note_on,,,,,7,0,1,,,0,63,59,,
48687,note_off,,,,,16,0,1,,,0,70,64,,
48689,note_off,,,,,2,0,1,,,0,67,64,,
48703,note_off,,,,,14,0,1,,,0,63,64,,
48717,note_on,,,,,14,0,1,,,0,62,57,,
48744,note_off,,,,,27,0,1,,,0,62,64,,
48772,note_on,,,,,28,0,1,,,0,63,55,,
48805,note_off,,,,,33,0,1,,,0,63,64,,
48829,note_on,,,,,24,0,1,,,0,62,43,,
48858,note_off,,,,,29,0,1,,,0,62,64,,
48876,note_on,,,,,18,0,1,,,0,63,59,,
48906,note_off,,,,,30,0,1,,,0,63,64,,
48934,note_on,,,,,28,0,1,,,0,62,26,,
48968,note_off,,,,,34,0,1,,,0,62,64,,
48974,note_on,,,,,6,0,1,,,0,70,55,,
48977,note_on,,,,,3,0,1,,,0,67,64,,
48985,note_on,,,,,8,0,1,,,0,63,61,,
49008,note_off,,,,,23,0,1,,,0,67,64,,
49010,note_off,,,,,2,0,1,,,0,70,64,,
49015,note_off,,,,,5,0,1,,,0,63,64,,
49031,note_on,,,,,16,0,1,,,0,62,38,,
49064,note_off,,,,,33,0,1,,,0,62,64,,
49095,note_on,,,,,31,0,1,,,0,63,48,,
49122,note_off,,,,,27,0,1,,,0,63,64,,
49136,note_on,,,,,14,0,1,,,0,62,42,,
49168,note_off,,,,,32,0,1,,,0,62,64,,
49196,note_on,,,,,28,0,1,,,0,63,41,,
49226,note_off,,,,,30,0,1,,,0,63,64,,
49245,note_on,,,,,19,0,1,,,0,62,35,,
49277,note_off,,,,,32,0,1,,,0,62,64,,
49301,note_on,,,,,0,0,1,,,0,63,47,,
49301,note_on,,,,,24,0,1,,,0,70,32,,
49304,note_on,,,,,3,0,1,,,0,66,18,,
49334,note_off,,,,,30,0,1,,,0,63,64,,
49343,note_off,,,,,9,0,1,,,0,66,64,,
49349,note_off,,,,,6,0,1,,,0,70,64,,
49359,note_on,,,,,10,0,1,,,0,62,33,,
49392,note_off,,,,,33,0,1,,,0,62,64,,
49411,note_on,,,,,19,0,1,,,0,63,47,,
49443,note_off,,,,,32,0,1,,,0,63,64,,
49458,note_on,,,,,15,0,1,,,0,62,37,,
49493,note_off,,,,,35,0,1,,,0,62,64,,
49517,note_on,,,,,24,0,1,,,0,63,44,,
49545,note_off,,,,,28,0,1,,,0,63,64,,
49558,note_on,,,,,13,0,1,,,0,62,44,,
49586,note_off,,,,,28,0,1,,,0,62,64,,
49619,note_on,,,,,33,0,1,,,0,63,50,,
49648,note_off,,,,,29,0,1,,,0,63,64,,
49664,note_on,,,,,16,0,1,,,0,61,50,,
49701,note_off,,,,,37,0,1,,,0,61,64,,
49720,note_on,,,,,19,0,1,,,0,63,49,,
49750,note_off,,,,,30,0,1,,,0,63,64,,
49765,note_on,,,,,15,0,1,,,0,61,42,,
49807,note_off,,,,,42,0,1,,,0,61,64,,
49826,note_on,,,,,19,0,1,,,0,63,42,,
49856,note_off,,,,,30,0,1,,,0,63,64,,
49869,note_on,,,,,13,0,1,,,0,61,42,,
49913,note_off,,,,,44,0,1,,,0,61,64,,
49926,note_on,,,,,13,0,1,,,0,66,52,,
49927,note_on,,,,,1,0,1,,,0,70,48,,
49936,note_on,,,,,9,0,1,,,0,63,43,,
49966,note_off,,,,,30,0,1,,,0,63,64,,
49971,note_off,,,,,5,0,1,,,0,70,64,,
49983,note_on,,,,,12,0,1,,,0,61,44,,
49987,note_off,,,,,4,0,1,,,0,66,64,,
50022,note_off,,,,,35,0,1,,,0,61,64,,
50046,note_on,,,,,24,0,1,,,0,63,38,,
50076,note_off,,,,,30,0,1,,,0,63,64,,
50086,note_on,,,,,10,0,1,,,0,61,43,,
50128,note_off,,,,,42,0,1,,,0,61,64,,
50145,note_on,,,,,17,0,1,,,0,63,45,,
50176,note_off,,,,,31,0,1,,,0,63,64,,
50193,note_on,,,,,17,0,1,,,0,61,38,,
50231,note_off,,,,,38,0,1,,,0,61,64,,
50240,note_on,,,,,9,0,1,,,0,70,39,,
50244,note_on,,,,,4,0,1,,,0,66,39,,
50250,note_on,,,,,6,0,1,,,0,63,50,,
50281,note_off,,,,,31,0,1,,,0,63,64,,
50294,note_off,,,,,13,0,1,,,0,70,64,,
50308,note_on,,,,,14,0,1,,,0,61,36,,
50315,note_off,,,,,7,0,1,,,0,66,64,,
50341,note_off,,,,,26,0,1,,,0,61,64,,
50357,note_on,,,,,16,0,1,,,0,63,42,,
50388,note_off,,,,,31,0,1,,,0,63,64,,
50397,note_on,,,,,9,0,1,,,0,61,33,,
50445,note_off,,,,,48,0,1,,,0,61,64,,
50460,note_on,,,,,15,0,1,,,0,63,28,,
50494,note_off,,,,,34,0,1,,,0,63,64,,
50495,note_on,,,,,1,0,1,,,0,61,41,,
50549,note_off,,,,,54,0,1,,,0,61,64,,
50567,note_on,,,,,18,0,1,,,0,63,31,,
50571,note_on,,,,,4,0,1,,,0,70,24,,
50573,note_on,,,,,2,0,1,,,0,65,16,,
50605,note_off,,,,,32,0,1,,,0,63,64,,
50606,note_off,,,,,1,0,1,,,0,65,64,,
50610,note_off,,,,,4,0,1,,,0,70,64,,
50614,note_on,,,,,4,0,1,,,0,61,32,,
50661,note_off,,,,,47,0,1,,,0,61,64,,
50674,note_on,,,,,13,0,1,,,0,63,38,,
50708,note_off,,,,,34,0,1,,,0,63,64,,
50718,note_on,,,,,10,0,1,,,0,61,32,,
50765,note_off,,,,,47,0,1,,,0,61,64,,
50779,note_on,,,,,14,0,1,,,0,63,41,,
50812,note_off,,,,,33,0,1,,,0,63,64,,
50823,note_on,,,,,11,0,1,,,0,61,33,,
50864,note_off,,,,,41,0,1,,,0,61,64,,
50876,note_on,,,,,12,0,1,,,0,63,38,,
50910,note_off,,,,,34,0,1,,,0,63,64,,
50926,note_on,,,,,16,0,1,,,0,61,30,,
50968,note_off,,,,,42,0,1,,,0,61,64,,
50982,note_on,,,,,14,0,1,,,0,63,35,,
51014,note_off,,,,,32,0,1,,,0,63,64,,
51030,note_on,,,,,16,0,1,,,0,61,32,,
51073,note_off,,,,,43,0,1,,,0,61,64,,
51094,note_on,,,,,21,0,1,,,0,63,34,,
51124,note_off,,,,,30,0,1,,,0,63,64,,
51142,note_on,,,,,18,0,1,,,0,61,32,,
51183,note_off,,,,,41,0,1,,,0,61,64,,
51208,note_on,,,,,0,0,1,,,0,63,38,,
51208,note_on,,,,,0,0,1,,,0,70,38,,
51208,note_on,,,,,25,0,1,,,0,65,46,,
51239,note_off,,,,,31,0,1,,,0,63,64,,
51244,note_off,,,,,5,0,1,,,0,70,64,,
51251,note_off,,,,,7,0,1,,,0,65,64,,
51258,note_on,,,,,7,0,1,,,0,61,41,,
51293,note_off,,,,,35,0,1,,,0,61,64,,
51313,note_on,,,,,20,0,1,,,0,63,40,,
51344,note_off,,,,,31,0,1,,,0,63,64,,
51349,note_on,,,,,5,0,1,,,0,61,38,,
51395,note_off,,,,,46,0,1,,,0,61,64,,
51407,note_on,,,,,12,0,1,,,0,63,40,,
51448,note_on,,,,,41,0,1,,,0,61,39,,
51453,note_off,,,,,5,0,1,,,0,63,64,,
51498,note_off,,,,,45,0,1,,,0,61,64,,
51516,note_on,,,,,18,0,1,,,0,60,34,,
51522,note_on,,,,,6,0,1,,,0,70,40,,
51529,note_on,,,,,7,0,1,,,0,64,47,,
51556,note_off,,,,,27,0,1,,,0,60,64,,
51562,note_off,,,,,6,0,1,,,0,64,64,,
51566,note_on,,,,,4,0,1,,,0,61,49,,
51575,note_off,,,,,9,0,1,,,0,70,64,,
51600,control_change,,,,,25,0,1,,,0,,,64,127
51608,note_off,,,,,8,0,1,,,0,61,64,,
51628,note_on,,,,,20,0,1,,,0,60,26,,
51662,control_change,,,,,34,0,1,,,0,,,64,0
51665,note_off,,,,,3,0,1,,,0,60,64,,
51673,note_on,,,,,8,0,1,,,0,61,44,,
51714,note_off,,,,,41,0,1,,,0,61,64,,
51725,note_on,,,,,11,0,1,,,0,60,22,,
51769,note_off,,,,,44,0,1,,,0,60,64,,
51775,note_on,,,,,6,0,1,,,0,61,45,,
51823,note_off,,,,,48,0,1,,,0,61,64,,
51830,note_on,,,,,7,0,1,,,0,65,43,,
51833,note_on,,,,,3,0,1,,,0,70,28,,
51838,note_on,,,,,5,0,1,,,0,60,22,,
51869,note_off,,,,,31,0,1,,,0,65,64,,
51870,note_off,,,,,1,0,1,,,0,70,64,,
51880,note_off,,,,,10,0,1,,,0,60,64,,
51884,note_on,,,,,4,0,1,,,0,61,42,,
51907,control_change,,,,,23,0,1,,,0,,,64,127
51932,note_off,,,,,25,0,1,,,0,61,64,,
51949,note_on,,,,,17,0,1,,,0,60,18,,
51976,control_change,,,,,27,0,1,,,0,,,64,0
51981,note_on,,,,,5,0,1,,,0,61,39,,
51985,note_off,,,,,4,0,1,,,0,60,64,,
52021,note_off,,,,,36,0,1,,,0,61,64,,
52030,note_on,,,,,9,0,1,,,0,60,42,,
52071,note_off,,,,,41,0,1,,,0,60,64,,
52072,note_on,,,,,1,0,1,,,0,61,46,,
52131,note_on,,,,,0,0,1,,,0,63,53,,
52131,note_off,,,,,59,0,1,,,0,61,64,,
52135,note_on,,,,,4,0,1,,,0,70,25,,
52141,note_on,,,,,6,0,1,,,0,66,18,,
52174,note_off,,,,,33,0,1,,,0,63,64,,
52175,note_on,,,,,1,0,1,,,0,61,44,,
52197,note_off,,,,,22,0,1,,,0,66,64,,
52202,note_off,,,,,5,0,1,,,0,70,64,,
52230,note_on,,,,,28,0,1,,,0,63,49,,
52231,note_off,,,,,1,0,1,,,0,61,64,,
52275,note_on,,,,,44,0,1,,,0,61,46,,
52286,note_off,,,,,11,0,1,,,0,63,64,,
52327,note_on,,,,,41,0,1,,,0,63,60,,
52331,note_off,,,,,4,0,1,,,0,61,64,,
52380,note_on,,,,,49,0,1,,,0,61,44,,
52396,note_off,,,,,16,0,1,,,0,63,64,,
52437,note_on,,,,,41,0,1,,,0,68,55,,
52444,note_off,,,,,7,0,1,,,0,61,64,,
52478,note_off,,,,,34,0,1,,,0,68,64,,
52490,note_on,,,,,12,0,1,,,0,66,48,,
52537,note_off,,,,,47,0,1,,,0,66,64,,
52540,note_on,,,,,3,0,1,,,0,68,51,,
52585,note_on,,,,,45,0,1,,,0,66,46,,
52593,note_off,,,,,8,0,1,,,0,68,64,,
52631,note_on,,,,,38,0,1,,,0,68,45,,
52645,note_off,,,,,14,0,1,,,0,66,64,,
52681,note_on,,,,,36,0,1,,,0,66,45,,
52687,note_off,,,,,6,0,1,,,0,68,64,,
52722,note_off,,,,,35,0,1,,,0,66,64,,
52736,note_on,,,,,14,0,1,,,0,75,52,,
52771,note_off,,,,,35,0,1,,,0,75,64,,
52784,note_on,,,,,13,0,1,,,0,73,50,,
52828,note_off,,,,,44,0,1,,,0,73,64,,
52845,note_on,,,,,17,0,1,,,0,75,52,,
52877,note_off,,,,,32,0,1,,,0,75,64,,
52887,note_on,,,,,10,0,1,,,0,73,33,,
52923,note_off,,,,,36,0,1,,,0,73,64,,
52935,note_on,,,,,12,0,1,,,0,75,45,,
52960,control_change,,,,,25,0,1,,,0,,,64,127
52975,note_off,,,,,15,0,1,,,0,75,64,,
52984,note_on,,,,,9,0,1,,,0,73,40,,
53006,control_change,,,,,22,0,1,,,0,,,64,0
53028,note_on,,,,,22,0,1,,,0,80,55,,
53029,note_off,,,,,1,0,1,,,0,73,64,,
53080,note_off,,,,,51,0,1,,,0,80,64,,
53087,note_on,,,,,7,0,1,,,0,78,44,,
53121,note_off,,,,,34,0,1,,,0,78,64,,
53132,note_on,,,,,11,0,1,,,0,80,37,,
53144,control_change,,,,,12,0,1,,,0,,,64,127
53188,note_off,,,,,44,0,1,,,0,80,64,,
53189,note_on,,,,,1,0,1,,,0,78,41,,
53225,note_off,,,,,36,0,1,,,0,78,64,,
53232,note_on,,,,,7,0,1,,,0,80,34,,
53252,control_change,,,,,20,0,1,,,0,,,64,0
53279,note_off,,,,,27,0,1,,,0,80,64,,
53284,note_on,,,,,5,0,1,,,0,78,34,,
53325,note_off,,,,,41,0,1,,,0,78,64,,
53332,note_on,,,,,7,0,1,,,0,87,28,,
53365,note_off,,,,,33,0,1,,,0,87,64,,
53374,note_on,,,,,9,0,1,,,0,85,41,,
53408,note_off,,,,,34,0,1,,,0,85,64,,
53426,note_on,,,,,18,0,1,,,0,87,29,,
53427,control_change,,,,,1,0,1,,,0,,,64,127
53460,note_off,,,,,33,0,1,,,0,87,64,,
53471,note_on,,,,,11,0,1,,,0,85,40,,
53501,note_off,,,,,30,0,1,,,0,85,64,,
53518,note_on,,,,,17,0,1,,,0,87,37,,
53521,control_change,,,,,3,0,1,,,0,,,64,0
53550,note_off,,,,,29,0,1,,,0,87,64,,
53559,note_on,,,,,9,0,1,,,0,85,39,,
53588,note_off,,,,,29,0,1,,,0,85,64,,
53604,note_on,,,,,16,0,1,,,0,87,38,,
53633,note_off,,,,,29,0,1,,,0,87,64,,
53645,note_on,,,,,12,0,1,,,0,85,37,,
53652,control_change,,,,,7,0,1,,,0,,,64,127
53673,note_off,,,,,21,0,1,,,0,85,64,,
53686,note_on,,,,,13,0,1,,,0,82,40,,
53689,note_on,,,,,3,0,1,,,0,87,42,,
53694,note_on,,,,,5,0,1,,,0,70,29,,
53699,note_on,,,,,5,0,1,,,0,78,28,,
53721,note_off,,,,,22,0,1,,,0,87,64,,
53727,note_off,,,,,6,0,1,,,0,70,64,,
53729,note_off,,,,,2,0,1,,,0,78,64,,
53738,note_on,,,,,9,0,1,,,0,85,41,,
53749,note_off,,,,,11,0,1,,,0,82,64,,
53766,note_off,,,,,17,0,1,,,0,85,64,,
53785,note_on,,,,,19,0,1,,,0,87,46,,
53815,note_off,,,,,30,0,1,,,0,87,64,,
53827,note_on,,,,,12,0,1,,,0,85,40,,
53855,note_off,,,,,28,0,1,,,0,85,64,,
53877,note_on,,,,,22,0,1,,,0,87,39,,
53904,note_off,,,,,27,0,1,,,0,87,64,,
53914,note_on,,,,,10,0,1,,,0,85,41,,
53936,control_change,,,,,22,0,1,,,0,,,64,0
53941,note_off,,,,,5,0,1,,,0,85,64,,
53958,note_on,,,,,17,0,1,,,0,87,39,,
53988,note_off,,,,,30,0,1,,,0,87,64,,
54001,note_on,,,,,13,0,1,,,0,85,49,,
54028,note_off,,,,,27,0,1,,,0,85,64,,
54042,note_on,,,,,14,0,1,,,0,87,46,,
54070,note_off,,,,,28,0,1,,,0,87,64,,
54074,control_change,,,,,4,0,1,,,0,,,64,127
54085,note_on,,,,,11,0,1,,,0,69,19,,
54089,note_on,,,,,4,0,1,,,0,81,31,,
54090,note_on,,,,,1,0,1,,,0,85,50,,
54096,note_on,,,,,6,0,1,,,0,77,31,,
54117,note_off,,,,,21,0,1,,,0,85,64,,
54142,note_off,,,,,25,0,1,,,0,69,64,,
54144,note_on,,,,,2,0,1,,,0,87,38,,
54152,note_off,,,,,8,0,1,,,0,81,64,,
54153,note_off,,,,,1,0,1,,,0,77,64,,
54172,note_off,,,,,19,0,1,,,0,87,64,,
54194,note_on,,,,,22,0,1,,,0,85,37,,
54222,note_off,,,,,28,0,1,,,0,85,64,,
54238,note_on,,,,,16,0,1,,,0,87,26,,
54268,note_off,,,,,30,0,1,,,0,87,64,,
54270,note_on,,,,,2,0,1,,,0,85,26,,
54306,note_off,,,,,36,0,1,,,0,85,64,,
54316,note_on,,,,,10,0,1,,,0,87,29,,
54351,note_off,,,,,35,0,1,,,0,87,64,,
54362,note_on,,,,,11,0,1,,,0,85,23,,
54396,note_off,,,,,34,0,1,,,0,85,64,,
54400,note_on,,,,,4,0,1,,,0,87,29,,
54430,note_off,,,,,30,0,1,,,0,87,64,,
54436,note_on,,,,,6,0,1,,,0,85,38,,
54451,control_change,,,,,15,0,1,,,0,,,64,0
54471,note_off,,,,,20,0,1,,,0,85,64,,
54483,note_on,,,,,12,0,1,,,0,87,27,,
54514,note_off,,,,,31,0,1,,,0,87,64,,
54515,note_on,,,,,1,0,1,,,0,85,34,,
54553,note_off,,,,,38,0,1,,,0,85,64,,
54563,note_on,,,,,10,0,1,,,0,87,29,,
54596,note_off,,,,,33,0,1,,,0,87,64,,
54603,note_on,,,,,7,0,1,,,0,85,26,,
54605,note_on,,,,,2,0,1,,,0,82,21,,
