tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,channel,program,note,velocity,control,value
112803,note_on,5,0,3,,,,,,,,,,,,0,,70,48,,
112804,note_on,1,0,3,,,,,,,,,,,,0,,68,51,,
112905,note_off,101,0,3,,,,,,,,,,,,0,,68,64,,
112912,note_off,7,0,3,,,,,,,,,,,,0,,70,64,,
112916,note_off,4,0,3,,,,,,,,,,,,0,,62,64,,
113277,note_on,361,0,3,,,,,,,,,,,,0,,56,51,,
113278,note_on,1,0,3,,,,,,,,,,,,0,,53,49,,
113439,note_off,161,0,3,,,,,,,,,,,,0,,53,64,,
113446,note_off,7,0,3,,,,,,,,,,,,0,,56,64,,
113512,control_change,66,0,3,,,,,,,,,,,,0,,,,64,0
113755,note_on,243,0,3,,,,,,,,,,,,0,,68,53,,
113756,note_on,1,0,3,,,,,,,,,,,,0,,71,44,,
113760,set_tempo,1440,1,0,,,,,,,,,,,122699,,,,,,
113762,note_on,6,0,3,,,,,,,,,,,,0,,62,31,,
113867,note_off,105,0,3,,,,,,,,,,,,0,,68,64,,
113879,note_off,12,0,3,,,,,,,,,,,,0,,71,64,,
113891,note_off,12,0,3,,,,,,,,,,,,0,,62,64,,
114236,note_on,345,0,3,,,,,,,,,,,,0,,53,50,,
114238,note_on,2,0,3,,,,,,,,,,,,0,,56,56,,
114373,note_off,135,0,3,,,,,,,,,,,,0,,56,64,,
114378,note_off,5,0,3,,,,,,,,,,,,0,,53,64,,
114718,note_on,340,0,3,,,,,,,,,,,,0,,62,53,,
114720,note_on,2,0,3,,,,,,,,,,,,0,,68,59,,
114721,note_on,1,0,3,,,,,,,,,,,,0,,71,52,,
114841,note_off,120,0,3,,,,,,,,,,,,0,,62,64,,
114849,note_off,8,0,3,,,,,,,,,,,,0,,68,64,,
114860,note_off,11,0,3,,,,,,,,,,,,0,,71,64,,
115147,control_change,287,0,3,,,,,,,,,,,,0,,,,64,127
115200,set_tempo,1440,1,0,,,,,,,,,,,120482,,,,,,
115202,note_on,55,0,3,,,,,,,,,,,,0,,41,55,,
115383,note_off,181,0,3,,,,,,,,,,,,0,,41,64,,
115675,note_on,0,0,3,,,,,,,,,,,,0,,68,59,,
115675,note_on,292,0,3,,,,,,,,,,,,0,,62,41,,
115684,note_on,9,0,3,,,,,,,,,,,,0,,73,55,,
115801,note_off,117,0,3,,,,,,,,,,,,0,,68,64,,
115806,note_off,5,0,3,,,,,,,,,,,,0,,62,64,,
115811,note_off,5,0,3,,,,,,,,,,,,0,,73,64,,
116159,note_on,348,0,3,,,,,,,,,,,,0,,53,53,,
116164,note_on,5,0,3,,,,,,,,,,,,0,,56,62,,
116296,note_off,132,0,3,,,,,,,,,,,,0,,53,64,,
116298,note_off,2,0,3,,,,,,,,,,,,0,,56,64,,
116364,control_change,66,0,3,,,,,,,,,,,,0,,,,64,0
116638,note_on,274,0,3,,,,,,,,,,,,0,,71,26,,
116640,set_tempo,1440,1,0,,,,,,,,,,,118343,,,,,,
116642,note_on,4,0,3,,,,,,,,,,,,0,,68,42,,
116642,note_on,0,0,3,,,,,,,,,,,,0,,62,9,,
116738,note_off,96,0,3,,,,,,,,,,,,0,,68,64,,
116760,note_off,22,0,3,,,,,,,,,,,,0,,62,64,,
116764,note_off,4,0,3,,,,,,,,,,,,0,,71,64,,
117119,note_on,355,0,3,,,,,,,,,,,,0,,53,23,,
117123,note_on,4,0,3,,,,,,,,,,,,0,,56,25,,
117239,note_off,116,0,3,,,,,,,,,,,,0,,53,64,,
117245,note_off,6,0,3,,,,,,,,,,,,0,,56,64,,
117599,note_on,354,0,3,,,,,,,,,,,,0,,62,31,,
117603,note_on,4,0,3,,,,,,,,,,,,0,,68,39,,
117604,note_on,1,0,3,,,,,,,,,,,,0,,70,31,,
117712,note_off,108,0,3,,,,,,,,,,,,0,,70,64,,
117717,note_off,5,0,3,,,,,,,,,,,,0,,68,64,,
117729,note_off,12,0,3,,,,,,,,,,,,0,,62,64,,
118076,note_on,347,0,3,,,,,,,,,,,,0,,56,17,,
118078,note_on,2,0,3,,,,,,,,,,,,0,,53,12,,
118080,set_tempo,1440,1,0,,,,,,,,,,,116279,,,,,,
118241,note_off,163,0,3,,,,,,,,,,,,0,,56,64,,
118252,note_off,11,0,3,,,,,,,,,,,,0,,53,64,,
118558,note_on,0,0,3,,,,,,,,,,,,0,,68,28,,
118558,note_on,306,0,3,,,,,,,,,,,,0,,62,18,,
118561,note_on,3,0,3,,,,,,,,,,,,0,,70,23,,
118680,note_off,119,0,3,,,,,,,,,,,,0,,68,64,,
118687,note_off,7,0,3,,,,,,,,,,,,0,,62,64,,
118691,note_off,4,0,3,,,,,,,,,,,,0,,70,64,,
119038,note_on,347,0,3,,,,,,,,,,,,0,,56,21,,
119041,note_on,3,0,3,,,,,,,,,,,,0,,53,21,,
119158,note_off,117,0,3,,,,,,,,,,,,0,,56,64,,
119163,note_off,5,0,3,,,,,,,,,,,,0,,53,64,,
119517,note_on,354,0,3,,,,,,,,,,,,0,,68,40,,
119521,note_on,4,0,3,,,,,,,,,,,,0,,62,27,,
119522,note_on,1,0,3,,,,,,,,,,,,0,,71,28,,
119626,note_off,104,0,3,,,,,,,,,,,,0,,68,64,,
119644,note_off,18,0,3,,,,,,,,,,,,0,,62,64,,
119671,note_off,27,0,3,,,,,,,,,,,,0,,71,64,,
120480,set_tempo,2400,1,0,,,,,,,,,,,604962,,,,,,
120960,set_tempo,480,1,0,,,,,,,,,,,225000,,,,,,
121440,set_tempo,480,1,0,,,,,,,,,,,235000,,,,,,
121443,note_on,1772,0,3,,,,,,,,,,,,0,,56,23,,
121562,note_on,119,0,3,,,,,,,,,,,,0,,59,29,,
121564,note_off,2,0,3,,,,,,,,,,,,0,,56,64,,
121678,note_on,114,0,3,,,,,,,,,,,,0,,61,27,,
121691,note_off,13,0,3,,,,,,,,,,,,0,,59,64,,
121791,note_off,100,0,3,,,,,,,,,,,,0,,61,64,,
121800,note_on,9,0,3,,,,,,,,,,,,0,,62,27,,
121918,note_on,0,0,3,,,,,,,,,,,,0,,65,29,,
121918,note_off,118,0,3,,,,,,,,,,,,0,,62,64,,
121920,set_tempo,480,1,0,,,,,,,,,,,282500,,,,,,
122039,note_off,121,0,3,,,,,,,,,,,,0,,65,64,,
122044,note_on,5,0,3,,,,,,,,,,,,0,,67,30,,
122158,note_off,114,0,3,,,,,,,,,,,,0,,67,64,,
122158,note_on,0,0,3,,,,,,,,,,,,0,,68,38,,
122281,note_on,123,0,3,,,,,,,,,,,,0,,71,42,,
122284,note_off,3,0,3,,,,,,,,,,,,0,,68,64,,
122399,note_off,115,0,3,,,,,,,,,,,,0,,71,64,,
122400,set_tempo,480,1,0,,,,,,,,,,,260000,,,,,,
122402,note_on,3,0,3,,,,,,,,,,,,0,,59,29,,
122524,note_on,122,0,3,,,,,,,,,,,,0,,62,28,,
122528,note_off,4,0,3,,,,,,,,,,,,0,,59,64,,
122637,note_on,109,0,3,,,,,,,,,,,,0,,64,30,,
122647,note_off,10,0,3,,,,,,,,,,,,0,,62,64,,
122749,note_off,102,0,3,,,,,,,,,,,,0,,64,64,,
122755,note_on,6,0,3,,,,,,,,,,,,0,,65,29,,
122875,note_off,120,0,3,,,,,,,,,,,,0,,65,64,,
122880,set_tempo,480,1,0,,,,,,,,,,,265000,,,,,,
122883,note_on,8,0,3,,,,,,,,,,,,0,,68,34,,
123004,note_on,121,0,3,,,,,,,,,,,,0,,71,40,,
123005,note_off,1,0,3,,,,,,,,,,,,0,,68,64,,
123123,note_on,118,0,3,,,,,,,,,,,,0,,73,36,,
123126,note_off,3,0,3,,,,,,,,,,,,0,,71,64,,
123235,note_on,109,0,3,,,,,,,,,,,,0,,74,30,,
123246,note_off,11,0,3,,,,,,,,,,,,0,,73,64,,
123345,note_off,99,0,3,,,,,,,,,,,,0,,74,64,,
123356,note_on,11,0,3,,,,,,,,,,,,0,,62,33,,
123360,set_tempo,480,1,0,,,,,,,,,,,252500,,,,,,
123480,note_on,124,0,3,,,,,,,,,,,,0,,65,32,,
123484,note_off,4,0,3,,,,,,,,,,,,0,,62,64,,
123598,note_off,114,0,3,,,,,,,,,,,,0,,65,64,,
123604,note_on,6,0,3,,,,,,,,,,,,0,,67,39,,
123718,note_on,114,0,3,,,,,,,,,,,,0,,68,28,,
123723,note_off,5,0,3,,,,,,,,,,,,0,,67,64,,
123831,note_off,108,0,3,,,,,,,,,,,,0,,68,64,,
123840,set_tempo,480,1,0,,,,,,,,,,,237500,,,,,,
123841,note_on,10,0,3,,,,,,,,,,,,0,,71,44,,
123957,note_on,116,0,3,,,,,,,,,,,,0,,74,47,,
123970,note_off,13,0,3,,,,,,,,,,,,0,,71,64,,
124079,note_off,109,0,3,,,,,,,,,,,,0,,74,64,,
124084,note_on,5,0,3,,,,,,,,,,,,0,,76,30,,
124195,note_on,111,0,3,,,,,,,,,,,,0,,77,41,,
124207,note_off,12,0,3,,,,,,,,,,,,0,,76,64,,
124309,note_off,102,0,3,,,,,,,,,,,,0,,77,64,,
124320,set_tempo,480,1,0,,,,,,,,,,,235000,,,,,,
124324,note_on,15,0,3,,,,,,,,,,,,0,,65,37,,
124443,note_on,119,0,3,,,,,,,,,,,,0,,68,29,,
124452,note_off,9,0,3,,,,,,,,,,,,0,,65,64,,
124558,note_on,106,0,3,,,,,,,,,,,,0,,70,30,,
124568,note_off,10,0,3,,,,,,,,,,,,0,,68,64,,
124668,note_off,100,0,3,,,,,,,,,,,,0,,70,64,,
124681,note_on,13,0,3,,,,,,,,,,,,0,,71,39,,
124800,set_tempo,480,1,0,,,,,,,,,,,240000,,,,,,
124804,note_on,123,0,3,,,,,,,,,,,,0,,74,42,,
124808,note_off,4,0,3,,,,,,,,,,,,0,,71,64,,
124917,note_on,109,0,3,,,,,,,,,,,,0,,77,28,,
124925,note_off,8,0,3,,,,,,,,,,,,0,,74,64,,
125033,note_off,108,0,3,,,,,,,,,,,,0,,77,64,,
125044,note_on,11,0,3,,,,,,,,,,,,0,,79,23,,
125162,note_on,118,0,3,,,,,,,,,,,,0,,80,29,,
125168,note_off,6,0,3,,,,,,,,,,,,0,,79,64,,
125278,note_off,110,0,3,,,,,,,,,,,,0,,80,64,,
125280,set_tempo,480,1,0,,,,,,,,,,,1077500,,,,,,
125760,set_tempo,480,1,0,,,,,,,,,,,222500,,,,,,
125763,note_on,485,0,3,,,,,,,,,,,,0,,65,26,,
125876,note_on,113,0,3,,,,,,,,,,,,0,,68,32,,
125883,note_off,7,0,3,,,,,,,,,,,,0,,65,64,,
125986,note_off,103,0,3,,,,,,,,,,,,0,,68,64,,
126004,note_on,18,0,3,,,,,,,,,,,,0,,70,36,,
126118,note_on,114,0,3,,,,,,,,,,,,0,,71,41,,
126129,note_off,11,0,3,,,,,,,,,,,,0,,70,64,,
126230,note_off,101,0,3,,,,,,,,,,,,0,,71,64,,
126240,set_tempo,480,1,0,,,,,,,,,,,255000,,,,,,
126243,note_on,13,0,3,,,,,,,,,,,,0,,74,39,,
126357,note_off,114,0,3,,,,,,,,,,,,0,,74,64,,
126363,note_on,6,0,3,,,,,,,,,,,,0,,77,27,,
126479,note_off,116,0,3,,,,,,,,,,,,0,,77,64,,
126479,note_on,0,0,3,,,,,,,,,,,,0,,79,34,,
126596,note_on,117,0,3,,,,,,,,,,,,0,,80,26,,
126606,note_off,10,0,3,,,,,,,,,,,,0,,79,64,,
126706,note_off,100,0,3,,,,,,,,,,,,0,,80,64,,
126720,set_tempo,480,1,0,,,,,,,,,,,262500,,,,,,
126724,note_on,18,0,3,,,,,,,,,,,,0,,68,34,,
126836,note_on,112,0,3,,,,,,,,,,,,0,,71,46,,
126845,note_off,9,0,3,,,,,,,,,,,,0,,68,64,,
126961,note_off,116,0,3,,,,,,,,,,,,0,,71,64,,
126964,note_on,3,0,3,,,,,,,,,,,,0,,73,41,,
127077,note_on,113,0,3,,,,,,,,,,,,0,,74,50,,
127090,note_off,13,0,3,,,,,,,,,,,,0,,73,64,,
127200,set_tempo,480,1,0,,,,,,,,,,,245000,,,,,,
127203,note_on,113,0,3,,,,,,,,,,,,0,,77,39,,
127205,note_off,2,0,3,,,,,,,,,,,,0,,74,64,,
127319,note_on,114,0,3,,,,,,,,,,,,0,,79,36,,
127324,note_off,5,0,3,,,,,,,,,,,,0,,77,64,,
127438,note_off,114,0,3,,,,,,,,,,,,0,,79,64,,
127441,note_on,3,0,3,,,,,,,,,,,,0,,80,40,,
127562,note_off,121,0,3,,,,,,,,,,,,0,,80,64,,
127563,note_on,1,0,3,,,,,,,,,,,,0,,83,31,,
127680,set_tempo,480,1,0,,,,,,,,,,,257500,,,,,,
127683,note_on,120,0,3,,,,,,,,,,,,0,,71,46,,
127691,note_off,8,0,3,,,,,,,,,,,,0,,83,64,,
127797,note_on,106,0,3,,,,,,,,,,,,0,,74,52,,
127798,note_off,1,0,3,,,,,,,,,,,,0,,71,64,,
127922,note_on,0,0,3,,,,,,,,,,,,0,,76,39,,
127922,note_off,124,0,3,,,,,,,,,,,,0,,74,64,,
128044,note_on,122,0,3,,,,,,,,,,,,0,,77,41,,
128046,note_off,2,0,3,,,,,,,,,,,,0,,76,64,,
128160,set_tempo,480,1,0,,,,,,,,,,,250000,,,,,,
128164,note_off,118,0,3,,,,,,,,,,,,0,,77,64,,
128164,note_on,0,0,3,,,,,,,,,,,,0,,80,38,,
128275,note_on,111,0,3,,,,,,,,,,,,0,,83,40,,
128281,note_off,6,0,3,,,,,,,,,,,,0,,80,64,,
128389,note_off,108,0,3,,,,,,,,,,,,0,,83,64,,
128397,note_on,8,0,3,,,,,,,,,,,,0,,85,44,,
128521,note_on,124,0,3,,,,,,,,,,,,0,,86,60,,
128522,note_off,1,0,3,,,,,,,,,,,,0,,85,64,,
128631,note_off,109,0,3,,,,,,,,,,,,0,,86,64,,
128640,set_tempo,480,1,0,,,,,,,,,,,245000,,,,,,
128641,note_on,10,0,3,,,,,,,,,,,,0,,74,53,,
128755,note_on,114,0,3,,,,,,,,,,,,0,,77,42,,
128760,note_off,5,0,3,,,,,,,,,,,,0,,74,64,,
128879,note_off,119,0,3,,,,,,,,,,,,0,,77,64,,
128882,note_on,3,0,3,,,,,,,,,,,,0,,79,46,,
128997,note_off,115,0,3,,,,,,,,,,,,0,,79,64,,
129000,note_on,3,0,3,,,,,,,,,,,,0,,80,46,,
129120,set_tempo,480,1,0,,,,,,,,,,,245000,,,,,,
129121,note_on,121,0,3,,,,,,,,,,,,0,,83,33,,
129124,note_off,3,0,3,,,,,,,,,,,,0,,80,64,,
129239,note_on,115,0,3,,,,,,,,,,,,0,,85,46,,
129245,note_off,6,0,3,,,,,,,,,,,,0,,83,64,,
129361,note_on,116,0,3,,,,,,,,,,,,0,,86,32,,
129362,note_off,1,0,3,,,,,,,,,,,,0,,85,64,,
129482,note_on,120,0,3,,,,,,,,,,,,0,,89,41,,
129484,note_off,2,0,3,,,,,,,,,,,,0,,86,64,,
129594,note_off,110,0,3,,,,,,,,,,,,0,,89,64,,
129600,set_tempo,480,1,0,,,,,,,,,,,810000,,,,,,
130080,set_tempo,480,1,0,,,,,,,,,,,287500,,,,,,
130082,note_on,488,0,3,,,,,,,,,,,,0,,74,14,,
130200,note_off,118,0,3,,,,,,,,,,,,0,,74,64,,
130200,note_on,0,0,3,,,,,,,,,,,,0,,77,31,,
130318,note_on,118,0,3,,,,,,,,,,,,0,,79,42,,
130319,note_off,1,0,3,,,,,,,,,,,,0,,77,64,,
130435,note_off,116,0,3,,,,,,,,,,,,0,,79,64,,
130443,note_on,8,0,3,,,,,,,,,,,,0,,80,24,,
130553,note_off,110,0,3,,,,,,,,,,,,0,,80,64,,
130560,set_tempo,480,1,0,,,,,,,,,,,255000,,,,,,
130562,note_on,9,0,3,,,,,,,,,,,,0,,83,35,,
130680,note_off,118,0,3,,,,,,,,,,,,0,,83,64,,
130683,note_on,3,0,3,,,,,,,,,,,,0,,85,39,,
130796,note_off,113,0,3,,,,,,,,,,,,0,,85,64,,
130802,note_on,6,0,3,,,,,,,,,,,,0,,86,43,,
130918,note_off,116,0,3,,,,,,,,,,,,0,,86,64,,
130923,note_on,5,0,3,,,,,,,,,,,,0,,89,35,,
131037,note_on,114,0,3,,,,,,,,,,,,0,,77,45,,
131040,set_tempo,480,1,0,,,,,,,,,,,270000,,,,,,
131048,note_off,11,0,3,,,,,,,,,,,,0,,89,64,,
131154,note_off,106,0,3,,,,,,,,,,,,0,,77,64,,
131158,note_on,4,0,3,,,,,,,,,,,,0,,79,45,,
131270,control_change,112,0,3,,,,,,,,,,,,0,,,,64,127
131275,note_on,5,0,3,,,,,,,,,,,,0,,80,48,,
131283,note_off,8,0,3,,,,,,,,,,,,0,,79,64,,
131392,note_off,109,0,3,,,,,,,,,,,,0,,80,64,,
131399,note_on,7,0,3,,,,,,,,,,,,0,,83,56,,
131515,note_on,116,0,3,,,,,,,,,,,,0,,86,64,,
131520,set_tempo,480,1,0,,,,,,,,,,,277500,,,,,,
131521,note_off,6,0,3,,,,,,,,,,,,0,,83,64,,
131636,note_on,115,0,3,,,,,,,,,,,,0,,88,62,,
131644,note_off,8,0,3,,,,,,,,,,,,0,,86,64,,
131759,note_off,115,0,3,,,,,,,,,,,,0,,88,64,,
131762,note_on,3,0,3,,,,,,,,,,,,0,,89,72,,
131879,note_on,117,0,3,,,,,,,,,,,,0,,92,64,,
131884,note_off,5,0,3,,,,,,,,,,,,0,,89,64,,
131994,note_off,110,0,3,,,,,,,,,,,,0,,92,64,,
131995,note_on,1,0,3,,,,,,,,,,,,0,,77,59,,
132000,set_tempo,480,1,0,,,,,,,,,,,255000,,,,,,
132108,note_off,113,0,3,,,,,,,,,,,,0,,77,64,,
132116,note_on,8,0,3,,,,,,,,,,,,0,,79,62,,
132236,note_on,120,0,3,,,,,,,,,,,,0,,80,72,,
132240,note_off,4,0,3,,,,,,,,,,,,0,,79,64,,
132357,note_on,117,0,3,,,,,,,,,,,,0,,83,68,,
132362,note_off,5,0,3,,,,,,,,,,,,0,,80,64,,
132467,note_off,105,0,3,,,,,,,,,,,,0,,83,64,,
132480,set_tempo,480,1,0,,,,,,,,,,,250000,,,,,,
132483,note_on,16,0,3,,,,,,,,,,,,0,,86,85,,
132596,note_off,113,0,3,,,,,,,,,,,,0,,86,64,,
132602,note_on,6,0,3,,,,,,,,,,,,0,,88,57,,
132719,note_off,117,0,3,,,,,,,,,,,,0,,88,64,,
132721,note_on,2,0,3,,,,,,,,,,,,0,,89,59,,
132833,note_off,112,0,3,,,,,,,,,,,,0,,89,64,,
132839,note_on,6,0,3,,,,,,,,,,,,0,,92,52,,
132960,set_tempo,480,1,0,,,,,,,,,,,282500,,,,,,
132961,note_on,122,0,3,,,,,,,,,,,,0,,77,40,,
132968,note_off,7,0,3,,,,,,,,,,,,0,,92,64,,
133079,note_on,111,0,3,,,,,,,,,,,,0,,79,23,,
133087,note_off,8,0,3,,,,,,,,,,,,0,,77,64,,
133196,note_on,109,0,3,,,,,,,,,,,,0,,80,29,,
133197,note_off,1,0,3,,,,,,,,,,,,0,,79,64,,
133320,note_off,123,0,3,,,,,,,,,,,,0,,80,64,,
133322,note_on,2,0,3,,,,,,,,,,,,0,,83,42,,
133439,note_off,117,0,3,,,,,,,,,,,,0,,83,64,,
133440,set_tempo,480,1,0,,,,,,,,,,,400000,,,,,,
133441,note_on,2,0,3,,,,,,,,,,,,0,,86,34,,
133560,note_on,119,0,3,,,,,,,,,,,,0,,88,38,,
133566,note_off,6,0,3,,,,,,,,,,,,0,,86,64,,
133671,note_off,105,0,3,,,,,,,,,,,,0,,88,64,,
133679,note_on,8,0,3,,,,,,,,,,,,0,,89,34,,
133792,note_off,113,0,3,,,,,,,,,,,,0,,89,64,,
133803,note_on,11,0,3,,,,,,,,,,,,0,,92,20,,
133916,note_off,113,0,3,,,,,,,,,,,,0,,92,64,,
133920,set_tempo,480,1,0,,,,,,,,,,,3000000,,,,,,
134068,control_change,152,0,3,,,,,,,,,,,,0,,,,64,0
134280,set_tempo,360,1,0,,,,,,,,,,,1238508,,,,,,
134290,note_on,222,0,3,,,,,,,,,,,,0,,64,44,,
134300,set_tempo,20,1,0,,,,,,,,,,,290000,,,,,,
134379,note_off,89,0,3,,,,,,,,,,,,0,,64,64,,
134406,note_on,27,0,3,,,,,,,,,,,,0,,65,60,,
134880,set_tempo,580,1,0,,,,,,,,,,,312500,,,,,,
134893,note_on,487,0,3,,,,,,,,,,,,0,,59,48,,
134923,note_off,30,0,3,,,,,,,,,,,,0,,65,64,,
135190,note_off,267,0,3,,,,,,,,,,,,0,,59,64,,
135360,set_tempo,480,1,0,,,,,,,,,,,345000,,,,,,
135840,set_tempo,480,1,0,,,,,,,,,,,315000,,,,,,
135841,note_on,651,0,3,,,,,,,,,,,,0,,61,51,,
136319,note_on,478,0,3,,,,,,,,,,,,0,,65,47,,
136320,set_tempo,480,1,0,,,,,,,,,,,342500,,,,,,
136350,note_off,31,0,3,,,,,,,,,,,,0,,61,64,,
136745,note_off,395,0,3,,,,,,,,,,,,0,,65,64,,
136800,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
137164,note_on,419,0,3,,,,,,,,,,,,0,,64,47,,
137280,set_tempo,480,1,0,,,,,,,,,,,330000,,,,,,
137285,note_on,121,0,3,,,,,,,,,,,,0,,65,60,,
137305,note_off,20,0,3,,,,,,,,,,,,0,,64,64,,
137760,set_tempo,480,1,0,,,,,,,,,,,340000,,,,,,
137776,note_on,471,0,3,,,,,,,,,,,,0,,59,52,,
137819,note_off,43,0,3,,,,,,,,,,,,0,,65,64,,
138084,note_off,265,0,3,,,,,,,,,,,,0,,59,64,,
138240,set_tempo,480,1,0,,,,,,,,,,,340000,,,,,,
138716,note_on,632,0,3,,,,,,,,,,,,0,,61,46,,
138720,set_tempo,480,1,0,,,,,,,,,,,407500,,,,,,
139177,note_on,461,0,3,,,,,,,,,,,,0,,65,40,,
139200,set_tempo,480,1,0,,,,,,,,,,,372500,,,,,,
139214,note_off,37,0,3,,,,,,,,,,,,0,,61,64,,
139581,note_off,367,0,3,,,,,,,,,,,,0,,65,64,,
139680,set_tempo,480,1,0,,,,,,,,,,,355000,,,,,,
140160,set_tempo,480,1,0,,,,,,,,,,,335000,,,,,,
140640,set_tempo,480,1,0,,,,,,,,,,,322500,,,,,,
141102,note_on,1521,0,3,,,,,,,,,,,,0,,61,53,,
141120,set_tempo,480,1,0,,,,,,,,,,,327500,,,,,,
141564,note_on,462,0,3,,,,,,,,,,,,0,,62,45,,
141600,set_tempo,480,1,0,,,,,,,,,,,355000,,,,,,
141620,note_off,56,0,3,,,,,,,,,,,,0,,61,64,,
142020,note_on,400,0,3,,,,,,,,,,,,0,,64,37,,
142072,note_off,52,0,3,,,,,,,,,,,,0,,62,64,,
142080,set_tempo,480,1,0,,,,,,,,,,,395000,,,,,,
142560,set_tempo,480,1,0,,,,,,,,,,,390000,,,,,,
142584,note_on,512,0,3,,,,,,,,,,,,0,,65,32,,
142657,note_off,73,0,3,,,,,,,,,,,,0,,64,64,,
143040,set_tempo,480,1,0,,,,,,,,,,,392500,,,,,,
143520,set_tempo,480,1,0,,,,,,,,,,,330000,,,,,,
143894,note_off,1237,0,3,,,,,,,,,,,,0,,65,64,,
144000,set_tempo,480,1,0,,,,,,,,,,,427500,,,,,,
144034,note_on,140,0,3,,,,,,,,,,,,0,,64,24,,
144474,note_on,440,0,3,,,,,,,,,,,,0,,65,20,,
144480,set_tempo,480,1,0,,,,,,,,,,,470000,,,,,,
144534,note_off,60,0,3,,,,,,,,,,,,0,,64,64,,
144954,note_on,420,0,3,,,,,,,,,,,,0,,67,18,,
144960,set_tempo,480,1,0,,,,,,,,,,,450000,,,,,,
145047,note_off,93,0,3,,,,,,,,,,,,0,,65,64,,
145360,note_off,313,0,3,,,,,,,,,,,,0,,67,64,,
145440,set_tempo,480,1,0,,,,,,,,,,,307500,,,,,,
145454,note_on,94,0,3,,,,,,,,,,,,0,,68,30,,
145568,note_on,114,0,3,,,,,,,,,,,,0,,70,45,,
145610,note_off,42,0,3,,,,,,,,,,,,0,,68,64,,
145739,note_on,129,0,3,,,,,,,,,,,,0,,68,44,,
145761,note_off,22,0,3,,,,,,,,,,,,0,,70,64,,
145911,note_on,150,0,3,,,,,,,,,,,,0,,67,38,,
145912,note_on,1,0,3,,,,,,,,,,,,0,,77,40,,
145913,note_on,1,0,3,,,,,,,,,,,,0,,83,36,,
145914,note_on,1,0,3,,,,,,,,,,,,0,,74,37,,
145920,set_tempo,480,1,0,,,,,,,,,,,287500,,,,,,
145957,note_off,43,0,3,,,,,,,,,,,,0,,68,64,,
145994,note_off,37,0,3,,,,,,,,,,,,0,,77,64,,
146000,note_off,6,0,3,,,,,,,,,,,,0,,74,64,,
146011,note_off,11,0,3,,,,,,,,,,,,0,,83,64,,
146066,note_on,55,0,3,,,,,,,,,,,,0,,68,46,,
146092,note_off,26,0,3,,,,,,,,,,,,0,,67,64,,
146212,note_on,120,0,3,,,,,,,,,,,,0,,70,44,,
146250,note_off,38,0,3,,,,,,,,,,,,0,,68,64,,
146390,note_off,140,0,3,,,,,,,,,,,,0,,70,64,,
146394,note_on,4,0,3,,,,,,,,,,,,0,,68,44,,
146400,set_tempo,480,1,0,,,,,,,,,,,330000,,,,,,
146400,note_on,6,0,3,,,,,,,,,,,,0,,83,39,,
146403,note_on,3,0,3,,,,,,,,,,,,0,,74,37,,
146407,note_on,4,0,3,,,,,,,,,,,,0,,77,44,,
146510,note_off,103,0,3,,,,,,,,,,,,0,,68,64,,
146513,note_off,3,0,3,,,,,,,,,,,,0,,74,64,,
146515,note_off,2,0,3,,,,,,,,,,,,0,,77,64,,
146538,note_off,23,0,3,,,,,,,,,,,,0,,83,64,,
146879,note_on,341,0,3,,,,,,,,,,,,0,,69,28,,
146880,set_tempo,480,1,0,,,,,,,,,,,302500,,,,,,
147043,note_on,164,0,3,,,,,,,,,,,,0,,74,36,,
147067,note_off,24,0,3,,,,,,,,,,,,0,,69,64,,
147176,note_on,109,0,3,,,,,,,,,,,,0,,69,38,,
147205,note_off,29,0,3,,,,,,,,,,,,0,,74,64,,
147353,note_on,148,0,3,,,,,,,,,,,,0,,68,47,,
147360,set_tempo,480,1,0,,,,,,,,,,,295000,,,,,,
147361,note_on,8,0,3,,,,,,,,,,,,0,,82,20,,
147367,note_on,6,0,3,,,,,,,,,,,,0,,77,27,,
147371,note_on,4,0,3,,,,,,,,,,,,0,,74,24,,
147394,note_off,23,0,3,,,,,,,,,,,,0,,69,64,,
147426,note_off,32,0,3,,,,,,,,,,,,0,,77,64,,
147433,note_off,7,0,3,,,,,,,,,,,,0,,82,64,,
147444,note_off,11,0,3,,,,,,,,,,,,0,,74,64,,
147501,note_on,57,0,3,,,,,,,,,,,,0,,69,46,,
147548,note_off,47,0,3,,,,,,,,,,,,0,,68,64,,
147641,note_on,93,0,3,,,,,,,,,,,,0,,70,49,,
147667,note_off,26,0,3,,,,,,,,,,,,0,,69,64,,
147827,note_on,160,0,3,,,,,,,,,,,,0,,69,46,,
147830,note_off,3,0,3,,,,,,,,,,,,0,,70,64,,
147830,note_on,0,0,3,,,,,,,,,,,,0,,82,38,,
147832,note_on,2,0,3,,,,,,,,,,,,0,,77,36,,
147835,note_on,3,0,3,,,,,,,,,,,,0,,74,32,,
147840,set_tempo,480,1,0,,,,,,,,,,,320000,,,,,,
147893,note_off,58,0,3,,,,,,,,,,,,0,,69,64,,
147900,note_off,7,0,3,,,,,,,,,,,,0,,82,64,,
147914,note_off,14,0,3,,,,,,,,,,,,0,,77,64,,
147933,note_off,19,0,3,,,,,,,,,,,,0,,74,64,,
