tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
115650,note_on,0,0,0,,,,,,,,0,,,88,0
115680,note_on,30,0,0,,,,,,,,0,,,92,62
115770,note_on,90,0,0,,,,,,,,0,,,92,0
115800,note_on,30,0,0,,,,,,,,0,,,80,56
115890,note_on,90,0,0,,,,,,,,0,,,80,0
115920,set_tempo,30,1,0,,,,,,365988,,,,,,
115920,note_on,0,0,0,,,,,,,,0,,,76,48
115920,note_on,0,0,0,,,,,,,,0,,,68,48
115920,note_on,0,0,0,,,,,,,,0,,,71,48
116010,note_on,90,0,0,,,,,,,,0,,,71,0
116010,note_on,0,0,0,,,,,,,,0,,,68,0
116010,note_on,0,0,0,,,,,,,,0,,,76,0
116040,note_on,30,0,0,,,,,,,,0,,,64,45
116130,note_on,90,0,0,,,,,,,,0,,,64,0
116160,set_tempo,30,1,0,,,,,,353232,,,,,,
116160,note_on,0,0,0,,,,,,,,0,,,64,64
116280,note_on,120,0,0,,,,,,,,0,,,64,0
116280,note_on,0,0,0,,,,,,,,0,,,72,47
116280,note_on,0,0,0,,,,,,,,0,,,76,56
116280,note_on,0,0,0,,,,,,,,0,,,69,47
116370,note_on,90,0,0,,,,,,,,0,,,69,0
116370,note_on,0,0,0,,,,,,,,0,,,76,0
116370,note_on,0,0,0,,,,,,,,0,,,72,0
116400,set_tempo,30,1,0,,,,,,340909,,,,,,
116400,note_on,0,0,0,,,,,,,,0,,,81,56
116490,note_on,90,0,0,,,,,,,,0,,,81,0
116520,note_on,30,0,0,,,,,,,,0,,,88,53
116520,note_on,0,0,0,,,,,,,,0,,,84,53
116610,note_on,90,0,0,,,,,,,,0,,,84,0
116610,note_on,0,0,0,,,,,,,,0,,,88,0
116640,note_on,30,0,0,,,,,,,,0,,,93,63
116730,note_on,90,0,0,,,,,,,,0,,,93,0
116760,note_on,30,0,0,,,,,,,,0,,,81,57
116850,note_on,90,0,0,,,,,,,,0,,,81,0
116880,set_tempo,30,1,0,,,,,,365988,,,,,,
116880,note_on,0,0,0,,,,,,,,0,,,76,51
