file,average_tempo,average_bpm,note_count,tick_count,note_density,tempo_deviation,unique_note_count,total_duration,overlapping_notes,chord_density,duration_per_note,tempo_complexity,notes_per_second,hand_independence,odd_time_signature_count,consecutive_note_std,pitch_range,average_polyphony,tempo_change_count,max_polyphony,note_to_note_transition,note_to_chord_transition,chord_to_note_transition,chord_to_chord_transition
Mozart - Symphony n39 K543 3mov.csv,447020.62997435656,134.22199329691318,5218,130896,0.03986370859308153,11548.799652270394,48,1657248,3528,0.6761211192027596,2.8963679545849506e-05,0.02583504849190717,3.1485933306300566,0.7723919915700738,1,58.94212895849578,71.0,5.498419388830348,80,19,225.0,1217.9829156223889,1449.1658730158733,3084.627054816526
Mozart - Symphony n39 K543 4mov.csv,455120.19005882123,131.83330757584145,25558,355968,0.07179858863718087,3122.494328878778,65,4238352,17237,0.6744267939588388,1.5336149522267147e-05,0.0068608125877149435,6.030173992155442,0.7581557922769641,0,39.35967641823332,65.0,4.253994673768309,48,22,493.0,2038.44963924964,2219.160617323854,12759.078524743252
Mozart - Symphony n4 K019 1mov.csv,428606.6572948328,139.98849289624263,13136,74760,0.17570893525949705,577.4059261002465,50,523080,6727,0.5121041412911084,9.558767301368816e-05,0.0013471697564022124,25.11279345415615,0.8322274881516588,0,14.536049287315075,58.0,3.112796208530806,2,12,236.0,1172.7547619047616,1168.0071428571428,9527.209523809523
Mozart - Symphony n4 K19 3mov.csv,500000.0,120.0,6714,26568,0.252710027100271,0.0,45,159408,3416,0.5087876079833185,0.00028229448961156276,0.0,42.11833785004517,0.6524109014675052,1,9.033014413233255,53.0,2.8150943396226413,1,12,79.0,875.3718253968251,895.1257936507935,2986.2968253968224
Mozart - Symphony n40 K550 1mov.csv,286753.2687293859,209.23911439915634,25398,769728,0.032996071339486156,10615.548383662357,66,7674048,17461,0.6874950783526262,8.600415321874452e-06,0.03701979904431512,3.30959618704496,0.7550531003768414,0,87.58865596050305,72.0,4.350462487153135,35,19,88.0,1186.339335664336,1311.4139832389837,12819.769591519616
Mozart - Symphony n40 K550 2mov.csv,1280419.917118025,46.859627219051916,7868,179520,0.04382798573975045,31615.388834512265,65,1782720,5477,0.6961108286731063,3.6461138036259196e-05,0.02469142225284368,4.413480524142883,0.6420104314841157,0,52.357940181211276,64.0,3.73067804646752,24,22,503.0,1657.0351898101883,1802.10415140415,3515.1044261294273
Mozart - Symphony n40 K550 3mov.csv,442091.04864481004,135.71864932331147,8346,307488,0.02714252263502966,14690.126908407216,63,3034848,5889,0.705607476635514,2.075886502388258e-05,0.033228736373284336,2.750055356973397,0.8523886205045625,1,100.95066415764312,62.0,4.47987117552335,74,14,22.0,250.1822510822511,299.7774891774892,3897.8612554112574
Mozart - Symphony n40 K550 4mov.csv,220005.47548087552,272.72048510999736,22524,834048,0.02700563996316759,7193.717250803173,65,8310528,14488,0.6432250044397088,7.82140436804978e-06,0.03269790097305329,2.7102971074762037,0.8577549271636675,0,96.21947005289852,74.0,3.8601542416452443,50,18,414.0,1155.834523809524,1022.5945498945499,14468.141336441311
Mozart - Symphony n41 K551 1mov Jupiter.csv,400510.15192403796,149.80893670675243,33974,208680,0.16280429365535748,8731.020720218004,63,2491740,24716,0.7274974980867722,2.5283536805605722e-05,0.02179974884100805,13.634648879899189,0.7586713697824808,0,21.022912468215274,64.0,4.993239271017049,5,21,972.0,4040.5053985230447,4112.173201798199,12607.688834531473
Mozart - Symphony n41 K551 2mov Jupiter.csv,1505285.8648937203,39.85953857623998,10226,36600,0.27939890710382514,48422.87612779584,66,362080,7107,0.6949931547036965,0.0001822801590808661,0.0321685583164728,28.24237737516571,0.5808907499048344,1,9.783042036445055,67.0,3.8926532165968784,41,26,1955.0,3019.2890331890326,2896.9081418581413,4726.85884948385
Mozart - Symphony n41 K551 3mov Jupiter.csv,417764.8534301548,143.62146434137804,5136,43680,0.11758241758241758,20713.380067327656,60,515821,3297,0.6419392523364486,0.00011631942088437655,0.049581432945485164,9.956942427702632,0.6866118175018698,1,21.900832124417096,69.0,3.8414360508601346,69,18,122.0,385.0971861471862,408.08997252747264,1389.0587037962039
Mozart - Symphony n41 K551 4mov Jupiter.csv,449914.1797682072,133.35876640054244,34716,560669,0.0619188861877507,69671.73448167485,65,6681209,25280,0.7281944924530476,9.728778129826502e-06,0.15485560939103823,5.19606556238549,0.7577673907066264,0,45.82983653584537,65.0,4.772614792411328,188,27,1003.0,5050.409412809413,5147.459740259738,16624.138988462564
Mozart - Symphony n5 K022.csv,657386.8202155145,91.27046383486953,15832,126112,0.12553920324790663,324544.07954454067,58,1233312,11401,0.7201237998989388,4.7027840481565085e-05,0.49368814458151705,12.836978801795492,0.9001973498731323,1,24.217207578768132,62.0,4.463490273470539,10,15,17.0,624.2047619047621,610.0515873015875,9103.224603174593
Mozart - Vesperae solemnes de confessore Vespers K339 1 Dixit Dominus.csv,430990.31974195683,139.21426364268063,11824,47520,0.24882154882154883,30451.04699326328,55,718752,8772,0.7418809201623816,7.652152620097057e-05,0.07065366807193019,16.450736832732293,0.8917987594762233,128,12.505493981773316,57.0,8.148862853204687,8,33,136.0,1872.7980824730826,1864.6361291486292,7459.07772505272
Mozart - Viennese Sonatinas K439b n2 1mov.csv,461538.0,130.00013000013,1992,55006,0.03621423117478093,0.0,32,118460,1053,0.5286144578313253,0.00027013337835556306,0.0,16.8158028026338,0.4925373134328358,0,42.966619470927284,36.0,2.1236673773987205,2,6,604.0,818.6666666666669,947.0,751.1666666666669
Mozart - Viennese Sonatinas K439b n2 2mov.csv,545454.0,110.00011000011,1752,52960,0.03308157099697885,0.0,31,147184,845,0.4823059360730594,0.0002106207196434395,0.0,11.903467768235679,0.3003337041156841,1,45.22584850786217,45.0,1.9488320355951056,3,6,664.0,933.3333333333334,905.6666666666666,345.6666666666666
Mozart - Viennese Sonatinas K439b n2 3mov.csv,1000000.0,60.0,1146,33568,0.03413965681601525,0.0,35,73280,629,0.5488656195462478,0.0004776200873362445,0.0,15.638646288209607,0.3069306930693069,0,51.0079343710088,41.0,2.269306930693069,2,6,328.0,616.3333333333334,533.0000000000001,357.3333333333332
Mozart - Viennese Sonatinas K439b n2 4mov.csv,428571.0,140.00014000014,3644,94816,0.0384323320958488,0.0,38,192704,1979,0.5430845225027442,0.00019719362338093657,0.0,18.909830621056127,0.345619335347432,0,43.2236224608223,41.0,2.2018126888217524,2,6,637.0,1929.4999999999995,1864.500000000001,1155.9999999999989
Mozart - Viennese Sonatinas K439b n6 1mov.csv,428571.0,140.00014000014,4388,144032,0.03046545212175072,0.0,43,316480,2272,0.5177757520510483,0.0001358695652173913,0.0,13.865015166835187,0.41825095057034223,0,56.432161117875175,48.0,2.085551330798479,2,5,598.0,2909.3333333333326,2997.999999999999,1523.3333333333342
Mozart - Viennese Sonatinas K439b n6 2mov.csv,500000.0,120.0,1998,73504,0.027182194166303873,0.0,37,202304,1230,0.6156156156156156,0.0001828930718127175,0.0,9.876225877886744,0.49606299212598426,1,63.14764158190579,39.0,2.622047244094488,3,6,168.0,1071.6666666666663,1124.6666666666665,1045.3333333333335
Mussorgski - The complete piano version of -Pictures at an exhibition-.csv,500000.0,120.0,17108,495232,0.034545425174463684,0.0,92,495232,2958,0.1729015665185878,0.00018577151718790385,0.0,34.54542517446368,0.0,0,74.4681989413413,112.0,1.213677639046538,1,5,111837.0,27869.800000000014,26045.966666666667,7821.3
Pachelbel - Fantasy.csv,1408546.8975945017,42.59709073405169,677,155648,0.004349557976973684,166402.14477506772,36,1089536,64,0.09453471196454949,3.304158834586466e-05,0.11813745432207275,0.6213654252819548,0.3170731707317073,0,176.02553158903729,43.0,1.3760162601626016,21,5,569.0,1157.3666666666668,1167.6666666666667,10.5
Pachelbel - Magnificat No.2 08.csv,576973.8207033185,103.99085339237976,740,50688,0.014599116161616162,901.0348480336162,33,147087,116,0.15675675675675677,0.00022435701319627158,0.0015616563797214828,5.031036053492151,0.0,0,44.16490495477541,40.0,1.185897435897436,6,3,2364.0,730.0000000000001,797.0000000000001,8.666666666666671
Pachelbel - Werde Munter Mein Gemute.csv,714196.1630546956,84.01053254525115,2776,47337,0.05864334452964911,45714.989502009754,36,206721,676,0.24351585014409222,0.0001741477643780748,0.06400901022274008,13.428727608709323,0.1493756003842459,0,24.222401497558625,48.0,1.3333333333333333,72,5,1613.0,1760.1666666666674,1838.1666666666672,140.91666666666669
Paderewski - Menuet ├á lantique Opus.14 No.1.csv,470828.304518664,127.43498940943886,4878,101496,0.04806100733033814,86167.91664601938,65,304454,2652,0.5436654366543665,0.00021349694863591874,0.1830134590869815,16.022124853015562,0.2072398190045249,1,40.637511809636855,77.0,2.207239819004525,209,8,1539.0,2082.7833333333338,1997.6166666666666,1663.3095238095248
Paganini - Capriccio n01.csv,651010.2748221906,92.16444397346524,2482,7612,0.3260641093011035,81544.89351668714,45,64768,296,0.11925866236905722,0.0006947875494071146,0.125258996164015,38.321393280632414,0.1231549815498155,1,2.2247954074909932,48.0,1.1448339483394834,123,3,5292.0,497.0000000000003,446.5000000000003,283.5
Paganini - Capriccio n02.csv,634246.2369582144,94.60048243684406,1470,86115,0.01707019682982059,90238.84919315948,43,876480,78,0.053061224489795916,4.905987586710478e-05,0.14227731113697506,1.6771631982475355,0.06213872832369942,1,37.72463062386369,47.0,1.0621387283236994,235,2,14544.0,1286.5,1302.0,26.0
Paganini - Capriccio n05.csv,424876.0084811103,141.21767010214126,2562,58576,0.04373804971319312,97240.00790860066,49,116848,362,0.141295862607338,0.00041934821306312476,0.2288667892927729,21.92592085444338,0.0,0,28.03039520675888,50.0,1.1666666666666667,28,3,4138.0,10.5,19.5,29.0
Paganini - Capriccio n07.csv,764368.6558139535,78.49615436691053,2574,43528,0.05913435030325308,36517.73718723312,51,78664,896,0.3480963480963481,0.0006483270619343028,0.04777503225632201,32.72144818468423,0.0,0,34.06917353277335,53.0,1.5422408627920912,2,6,1998.0,332.5000000000001,205.66666666666663,702.8333333333336
Paganini - Capriccio n08.csv,555555.0,108.000108000108,2634,51600,0.05104651162790698,0.0,49,86928,1249,0.4741837509491268,0.0005636848886434751,0.0,30.30093870789619,0.0,0,39.765599596394196,49.0,1.903179190751445,1,4,965.0,346.1666666666667,240.83333333333331,911.6666666666666
Paganini - Capriccio n09.csv,667041.5478723404,89.94941947976366,2244,42976,0.05221518987341772,20693.216879062464,43,85216,848,0.3778966131907308,0.000504600075103267,0.03102238075734192,26.33308298911003,0.0,0,30.64877399281982,46.0,1.6109117013639627,4,4,1577.0,413.8333333333333,307.33333333333337,1049.0
Paganini - Capriccio n10.csv,406174.8732925106,147.71962508077266,2092,44880,0.04661319073083779,30768.302683799466,42,79584,388,0.18546845124282982,0.0005277442702050664,0.07575136894704314,26.286690792119018,0.0,0,18.77778816507553,44.0,1.231312536786345,25,6,4125.0,161.83333333333326,125.33333333333334,345.83333333333337
Paganini - Capriccio n12.csv,545454.0,110.00011000011,2060,50176,0.04105548469387755,0.0,39,50176,909,0.4412621359223301,0.0007772640306122449,0.0,41.05548469387755,0.0,0,27.06159941706126,40.0,1.789748045178106,1,3,9368.0,1.3333333333333428,22.66666666666667,0.0
Paganini - Capriccio n13.csv,457799.7749373434,131.06166338376178,1940,50560,0.038370253164556965,60234.371974849935,35,100864,646,0.33298969072164947,0.0003470019035532995,0.13157361639833462,19.233819796954315,0.0,0,36.210263489707714,36.0,1.5251572327044025,53,4,4641.0,231.5,242.33333333333334,773.3333333333334
Paganini - Capriccio n16.csv,377082.6915041783,159.1162929294387,1428,35664,0.04004037685060565,9844.896248927702,37,70224,162,0.1134453781512605,0.0005268853953064479,0.026108056590071874,20.33492822966507,0.0,1,26.708566055933524,39.0,1.127962085308057,3,3,4435.0,7.333333333333329,0.0,0.0
Paganini - Capriccio n17.csv,700633.0965586369,85.63683373609874,2980,52936,0.05629439322956022,105962.90216740796,39,88624,1507,0.5057046979865771,0.00044006138292110487,0.1512387905850802,33.62520310525366,0.0,0,30.883857201092027,39.0,2.0327421555252387,8,4,1453.0,457.5,605.6666666666666,877.1666666666667
Paganini - Capriccio n19.csv,388274.6963580518,154.5297712232845,2194,69072,0.031763956451239285,103455.79212088992,39,137040,591,0.2693710118505014,0.00028458844133099823,0.26644999813608,16.00992410974898,0.0,0,38.63034991384798,46.0,1.3746867167919798,79,4,2311.0,1291.0,1360.5,170.1666666666667
Paganini - Capriccio n20.csv,437956.0,137.00006393336318,1246,81960,0.015202537823328453,0.0,40,81960,16,0.012841091492776886,0.0004880429477794046,0.0,15.202537823328454,0.0,0,73.00661949270919,47.0,1.0179738562091503,1,2,7924.0,186.0,144.0,0.0
Paganini - Capriccio n23.csv,910261.6164705883,65.91511595604963,1678,21982,0.07633518333181694,37600.083367516956,42,33742,785,0.46781883194278906,0.0012447394938059392,0.04130689758545022,49.730306443008715,0.0,0,25.437666156681757,51.0,1.896045197740113,13,4,2541.0,436.49999999999994,342.1666666666666,525.6666666666666
Paganini - Capriccio n24.csv,651405.8353866317,92.10847791129771,3400,49560,0.06860371267150928,181804.90188622137,45,98310,1912,0.5623529411764706,0.00045773573390296,0.2790962131592112,34.58447767266809,0.0,0,24.255989482850012,45.0,2.3529411764705883,412,7,5123.0,285.8333333333333,236.5,1379.3333333333333
Paganini - Concerto for Violin  n1 op6 1mov.csv,546539.2277013753,109.78168987493709,19560,286440,0.0682865521575199,164956.19821729814,78,2862912,10744,0.5492842535787321,2.724498692240628e-05,0.30181950326066787,6.832204412849575,0.1981086323957323,0,31.693807108961845,79.0,2.3714839961202716,662,27,9583.0,6052.382203907205,5455.34575163399,8589.511888275125
Paganini - La Campanella.csv,526465.2503217236,113.9676359709096,11956,229920,0.052000695894224076,69267.79529597671,73,4366550,7843,0.65598862495818,1.6718003916135165e-05,0.13157144797998932,2.7380884222097537,0.8726346433770015,2,63.31204567125886,77.0,8.701601164483261,48,25,0.0,795.5305248415156,824.5117024280066,9315.373671465313
Paganini - Last Variations.csv,800760.5316455696,74.92876787608337,3119,130708,0.02386234966490192,42261.59152820516,42,640528,1310,0.4200064123116383,6.557090400419654e-05,0.05277681636151226,4.869420228311642,0.3545340050377834,0,53.45110537019526,53.0,1.9641057934508817,38,9,1687.0,3643.4749999999976,3832.3583333333304,1419.6682539682545
Paganini - Moto Perpetuo.csv,392827.8320139988,152.73866847057272,11957,278800,0.04288737446197991,4239.5414538747655,68,3529560,7197,0.6019068328175964,1.9265857500651638e-05,0.010792365276510462,3.3876743843425245,0.9892183288409704,0,50.42666164307079,72.0,5.37151841868823,3,27,12.0,54.8,99.8,24583.25246428267
Paganini - Sonata Concertata for Violin and Guitar.csv,444609.0667622547,134.9500144856104,11124,184800,0.0601948051948052,126501.83858324551,49,544652,7329,0.6588457389428263,8.996570287082394e-05,0.2845237491544222,20.424050586429498,0.46564885496183206,1,30.494694928882396,48.0,3.266001174398121,20,16,4298.0,5622.297619047613,5380.035714285712,1822.8071428571436
Paganini - Violin Concert n2.csv,633960.8665979912,94.64306578097879,2940,17427,0.16870373558271648,91483.08537586562,43,193181,166,0.05646258503401361,0.000222589178024754,0.14430399445124914,15.218887985878528,0.061799783158655586,1,5.381047574393139,47.0,1.0625225876400433,235,2,14544.0,1286.5,1302.0,26.0
Paganini - Witches Dance.csv,1052632.0,56.99997720000912,9868,97189,0.10153412423216619,0.0,64,97189,7107,0.7202067288204297,0.0006585107368117791,0.0,101.53412423216619,0.0,1,22.98314903046321,68.0,4.116812682519816,1,14,2974.0,5003.634523809519,4871.164682539683,3726.8476190476226
Paradisi - Toccata per clavicembalo.csv,665695.4232608696,90.13130915951555,2622,108000,0.024277777777777777,166320.5110120505,44,1699767,1158,0.4416475972540046,2.5885900832290544e-05,0.24984475662659558,1.5425643632333137,0.7207207207207207,0,58.8143720224839,60.0,2.362162162162162,491,6,2370.0,3043.833333333333,3139.833333333333,0.0
Peterson-Berger - Entry into the Summer Grove.csv,571428.0,105.000105000105,5242,216240,0.02424158342582316,0.0,62,1363447,1892,0.3609309423884014,4.547298134800986e-05,0.0,3.844667229455931,1.0,0,112.67178071114604,73.0,5.741511500547645,1,18,0.0,0.0,0.0,7585.660495060496
Peterson-Berger - Gratulation.csv,509969.8475609756,117.65401481472094,1640,230400,0.007118055555555555,25993.944448977847,57,689760,440,0.2682926829268293,8.263743910925539e-05,0.05097153208821788,2.377638598932962,0.550326797385621,0,170.88078900581763,60.0,2.1437908496732025,16,8,308.0,1614.6666666666672,1563.2,1240.6690476190474
Peterson-Berger - Lawn tennis.csv,763774.4300899428,78.55722532231715,1812,85440,0.021207865168539324,54312.66742615071,59,425280,358,0.19757174392935983,0.00013873212942061702,0.07111087421420327,4.260722347629797,1.0,0,79.27731093681454,66.0,2.853543307086614,4,14,0.0,0.0,0.0,4440.942857142856
Peterson-Berger - Summersong.csv,500000.0,120.0,2500,136320,0.018339201877934273,0.0,45,697320,697,0.2788,6.453278265358803e-05,0.0,3.585154591866001,0.9486081370449678,0,142.12638381694435,58.0,5.353319057815845,1,16,0.0,18.46153846153846,41.0,2622.16227106227
Poulenc - Alerte - Mouvments Perp├⌐tuels III.csv,500000.0,120.0,3476,68437,0.05079123865745138,0.0,39,68437,205,0.05897583429228999,0.0005698671771117962,0.0,50.79123865745138,0.0,0,99.78979746141235,69.0,1.0633221168553075,1,3,15763.0,772.3333333333333,696.8333333333334,96.5
Poulenc - Caprice en ut majeur dapres la Finale du Bal Masque.csv,242655.10793024022,247.26452499507704,2994,227148,0.013180833641502456,104252.71578274212,76,788289,555,0.18537074148296592,9.641134152576022e-05,0.4296333041244417,3.7980994280016596,0.028383381324557796,4,101.17318170599698,82.0,1.2315919374742905,20,5,15318.0,4485.650000000001,3835.600000000001,2010.0833333333333
Poulenc - From -chansons villegeoiges- Le retour du sergeant.csv,434782.0,138.00019320027047,2130,89383,0.02383003479408836,0.0,57,89383,816,0.38309859154929576,0.0006377051564615195,0.0,23.830034794088363,0.0,0,90.33890978193493,72.0,1.7317073170731707,1,8,5.0,665.1857142857144,666.1119047619047,460.60238095238105
Poulenc - Gloria.csv,815158.5217466584,73.60531528448806,28766,184440,0.15596399913250922,257391.48251707215,74,3969482,7835,0.2723701592157408,1.8642230900656558e-05,0.31575635370351485,7.246789379571441,0.19830624632856864,1,19.546791366861882,75.0,1.4081652633640103,11,19,57511.0,20302.410027472506,19764.740601503738,8844.26729564296
Poulenc - Hymne 2nd mvt of his Trois Pieces.csv,956456.3308705429,62.73156239698835,1544,51360,0.030062305295950154,21636.23612085176,72,101160,973,0.6301813471502591,0.0007117437722419929,0.022621248270853093,15.262949782522737,0.0,4,77.20480041067808,88.0,2.7920433996383363,13,8,127.0,900.9,886.2833333333332,1402.2119047619053
Poulenc - Les Soir├⌐es de Nazelles II.csv,500000.0,120.0,1092,90041,0.012127808442820492,0.0,65,90041,108,0.0989010989010989,0.000721893359691696,0.0,12.127808442820493,0.0,0,139.68558215605503,75.0,1.1097560975609757,1,3,7400.0,808.8333333333333,778.3333333333333,117.83333333333334
Poulenc - Pastorale- Trois Pi├¿ces I.csv,500000.0,120.0,1126,109321,0.01029994237154801,0.0,53,109321,30,0.02664298401420959,0.0004848107865826328,0.0,10.29994237154801,0.0,0,180.82965129334372,66.0,1.0273722627737227,1,3,4341.0,226.33333333333334,223.66666666666666,9.0
Poulenc - Toccata.csv,500000.0,120.0,3758,63790,0.058912055181062864,0.0,69,63790,392,0.10431080361894625,0.0010816742436118513,0.0,58.91205518106286,0.0,0,21.38587200750407,74.0,1.1171224732461356,1,5,12241.0,1641.366666666667,1629.0333333333335,239.33333333333334
Poulenc - Tr├¿s mod├⌐r├⌐ - Mouvments Perp├⌐tuels II.csv,500000.0,120.0,950,54868,0.017314281548443538,0.0,38,54868,34,0.035789473684210524,0.0006925712619377415,0.0,17.314281548443535,0.0,0,72.6286783721209,74.0,1.037117903930131,1,3,5149.0,293.5,238.5,30.0
Pridhan - The Russian Fantasia.csv,444339.46854271356,135.03189396337027,4772,79248,0.06021603068847163,43537.83178358249,64,234672,3027,0.6343252305113161,0.0002727210745210336,0.09798326474659606,20.33476511897457,0.4342025469981807,0,45.511545657929844,68.0,2.893875075803517,11,8,2014.0,2262.6499999999974,2251.58333333333,1669.440476190476
Prokofiev - Piano Concerto No.1.csv,457519.499696516,131.14195141365445,48670,373024,0.13047417860512997,257062.64763538566,98,13051466,34043,0.6994657900143826,7.50873503405671e-06,0.5618616207744187,3.7290830010973477,0.5708789830224973,0,26.20112780224745,99.0,4.070419001421762,244,28,3875.0,11373.826965386397,11280.069947017768,26146.817044300176
Prokofiev - Piano Sonata No.3 in A minor Op.28.csv,408641.09548364155,146.82811068962073,11013,241441,0.04561362817417092,134896.59895083986,78,478242,7511,0.6820121674384818,0.00016309734402248234,0.3301102127067882,23.028090381020487,0.0,1,44.431437050629086,106.0,3.5309394036550175,214,13,2523.0,7320.683333333332,6922.383333333334,5556.157142857148
Prokofiev - Toccata Op.11.csv,444834.3976781003,134.8816555400879,9418,116483,0.08085300000858495,13505.16326411221,82,229892,6823,0.7244637927373115,0.00035668922798531486,0.03035997965671054,40.9670627947036,0.0,1,25.469936346766808,106.0,4.165413533834586,45,12,623.0,2477.583333333333,2183.833333333332,6026.350000000001
Prokofiev - Tocccata for Piano.csv,428571.0,140.00014000014,4688,86782,0.05402041898089466,0.0,82,173564,2821,0.6017491467576792,0.00047244820354451386,0.0,27.01020949044733,0.2617124394184168,0,23.419802607007334,92.0,2.524501884760366,1,6,89.0,2285.1666666666665,2180.166666666666,6228.933333333336
Raff - Romance.csv,605879.0357718337,99.0296683950544,2830,52560,0.053843226788432265,55126.09831344304,61,151776,1683,0.5946996466431096,0.0004019080750579802,0.09098532059822387,18.645899219903015,0.37441643323996265,1,35.90073337096592,72.0,2.642390289449113,32,12,1092.0,891.15,727.1166666666667,674.8333333333334
Ravel - Alborada del Gracioso.csv,488475.6566906767,122.83109542548713,4390,381620,0.011503589958597557,156782.49972271133,78,763220,1066,0.2428246013667426,0.00010219857970178979,0.3209627697414461,5.751945703728937,0.0,9,160.3657863251314,84.0,1.458471760797342,605,10,12844.0,5243.390476190472,4902.8452380952385,3102.5722222222225
Ravel - Chansons 2 Trois Beaux Oiseaux du Paradis.csv,919952.6760937878,65.22074619616966,858,158720,0.005405745967741935,164850.8193773332,33,1111040,541,0.6305361305361306,2.9701900921658987e-05,0.17919489084732756,0.7722494239631337,0.42585551330798477,12,308.162604813359,40.0,3.2623574144486693,312,10,248.0,377.80000000000007,350.76666666666665,86.76666666666668
Ravel - Cinq Melodies Populaires Greaques No.1.csv,796290.6786661614,75.34936877636682,2116,12819,0.16506747796239957,312471.1006393286,38,75369,1120,0.5293005671077504,0.0005041860711963805,0.3924083365671666,28.075203332935292,0.6370370370370371,0,9.547460852817657,55.0,3.1348148148148147,190,9,4453.0,1075.9999999999998,922.2857142857143,18.0
Ravel - Cinq Melodies Populaires Greaques No.2.csv,964611.8976697061,62.201181786112144,648,6840,0.09473684210526316,410330.942572382,27,37560,321,0.49537037037037035,0.000718849840255591,0.4253844925235246,17.252396166134183,0.5290697674418605,5,21.06320285261482,60.0,3.7674418604651163,159,12,453.0,347.83333333333337,218.93333333333328,166.5333333333333
Ravel - Cinq Melodies Populaires Greaques No.3.csv,716414.8668032787,83.75035580672208,690,7510,0.09187749667110519,498540.79291047575,34,40420,366,0.5304347826086957,0.0008411677387431965,0.6958828131736282,17.07075705096487,0.4846938775510204,0,23.623775897597422,55.0,3.520408163265306,136,12,308.0,522.0833333333333,686.2500000000001,371.4666666666666
Ravel - Cinq Melodies Populaires Greaques No.4.csv,1052144.604103802,57.0263818927313,986,13924,0.07081298477449009,413683.6608734222,28,79654,509,0.5162271805273834,0.00035152032540738693,0.3931813737958487,12.378537173274413,0.5,8,29.878475335090894,67.0,3.706766917293233,426,13,486.0,366.4619047619048,399.3666666666666,321.06190476190466
Ravel - Cinq Melodies Populaires Greaques No.5.csv,715309.8615702479,83.87973271931135,1272,13924,0.09135305946567078,335644.57293267397,26,66634,815,0.6407232704402516,0.0003901911936849056,0.469229617771335,19.089353783353843,0.4696969696969697,4,19.976556261698853,45.0,4.818181818181818,425,14,373.0,795.6,738.2095238095238,414.84285714285716
Ravel - DAnne jouant de lespinette.csv,1000000.0,60.0,972,44420,0.021882035119315624,0.0,35,151874,377,0.38786008230452673,0.00023045419229097803,0.0,6.400042140195162,0.20997920997921,0,87.11251677180269,55.0,2.0207900207900207,1,7,681.0,937.9,813.7000000000002,344.9333333333331
Ravel - Histoires Naturelles No.1 Le Paon.csv,1244059.1630701325,48.229217533296335,3178,102429,0.031026369485204385,164557.46322605456,69,301095,1045,0.328823159219635,0.00022916355303143526,0.1322746281776133,10.554808283100018,0.050165641268338855,4,74.04371948560006,74.0,1.5040227165168008,350,9,1157.0,1124.595238095238,1045.4714285714288,1847.809523809524
Ravel - Jeux dEau.csv,600000.0,100.0,3941,133433,0.02953542227185179,0.0,74,133433,172,0.04364374524232428,0.0005545854473780849,0.0,29.535422271851793,0.0,0,40.13913945816136,85.0,1.0459129511677283,1,5,28815.0,1267.5666666666666,1227.4333333333332,31.0
Ravel - Jeuxdeau suite.csv,500000.0,120.0,4231,147840,0.028618777056277057,0.0,75,147840,163,0.03852517135428977,0.0005073051948051948,0.0,28.618777056277057,0.0,0,40.60769013456659,86.0,1.040324563560364,1,3,30629.0,1369.1666666666667,1316.9999999999998,34.5
Ravel - Pavane Pour Une Infante D├⌐funte.csv,606260.0070582877,98.96743856012164,3602,53360,0.06750374812593703,35013.81066210783,50,96328,297,0.08245419211549139,0.0005190598787476123,0.05775378592429815,37.39307366497799,0.0,0,22.188608856473866,62.0,1.0918460139436192,4,4,13436.0,1285.6666666666667,1411.0000000000002,100.16666666666667
Ravel - Toccato for piano.csv,444444.0,135.000135000135,4130,121440,0.03400856389986825,0.0,61,485755,1059,0.25641646489104114,0.0001255777089273399,0.0,8.502228489670719,0.0,0,33.60883657871705,67.0,1.3496732026143792,1,4,8284.0,4872.833333333331,4580.166666666668,2495.6666666666665
Resch - Heimliche Liebe Gavotte.csv,517241.0,116.00008506672904,5258,190944,0.027536869448634156,0.0,56,381888,3463,0.6586154431342716,0.00014663985252220548,0.0,13.768434724317078,0.3760539629005059,0,73.46714573734964,62.0,2.955593029792018,1,10,239.0,1529.6380952380953,1185.5928571428574,3850.7214285714226
Rimsky-Korsakov - Aria of Sadko.csv,1001121.5445969126,59.93278271137213,1154,26148,0.04413339452348172,231074.4255373596,29,78180,420,0.36395147313691506,0.00037093885904323354,0.2308155555980952,14.76080839089281,0.21783625730994152,0,34.08212632455506,50.0,1.6871345029239766,5,6,175.0,642.1833333333333,458.1833333333333,400.9666666666665
Rimsky-Korsakov - Six variations on Bach No.1.csv,407564.8782862707,147.21582549577892,1902,74281,0.025605471116436237,35871.936942105036,52,222478,338,0.17770767613038907,0.00023373097564703026,0.08801528015107533,8.549159916935606,0.07490396927016646,1,59.502953648059375,58.0,1.2176696542893726,78,5,7629.0,1001.8333333333334,1111.833333333333,193.00000000000003
Rimsky-Korsakov - Six variations on Bach No.3.csv,450344.60191292875,133.23130719262093,2346,86401,0.02715246351315378,40866.465271447414,46,258957,330,0.14066496163682865,0.00017763566924238386,0.09074487647427977,9.059419131361578,0.09090909090909091,2,50.456692047743225,50.0,1.165424739195231,73,4,12458.0,1178.6666666666667,1106.6666666666667,0.0
Rossini - I Gondolieri.csv,833333.0,72.00002880001152,6854,57406,0.11939518517228165,0.0,71,334460,4247,0.6196381674934345,0.00021228248520002393,0.0,20.492734557196677,0.5478046778826426,0,19.61011979206737,76.0,2.8124743537135823,1,15,740.0,1659.7660533910544,1961.538275613277,4212.660317460316
